height,sample_count,optimization_type,size
929000,357,none,1935603
954000,393,none,2357751
979000,414,none,2378914
1004000,431,none,2473301
1029000,445,none,2762723
1054000,447,none,2568661
1079000,448,none,2823696
1104000,458,none,2535838
1129000,467,none,2773745
1154000,465,none,2736791
1179000,477,none,3076611
1204000,470,none,2902254
1229000,495,none,3025629
1254000,492,none,3187480
1279000,505,none,3222111
1304000,515,none,3375893
1329000,514,none,3533462
1354000,524,none,3261220
1379000,511,none,3332485
1404000,515,none,3414445
1429000,521,none,3437223
1454000,513,none,3263055
1479000,514,none,3549078
1504000,508,none,3466520
1529000,507,none,3495745
1554000,513,none,3724215
1579000,511,none,3263433
1604000,508,none,2984620
1629000,501,none,3360483
1654000,513,none,3299411
1679000,501,none,3347063
1704000,523,none,2993305
1729000,527,none,3309261
1754000,535,none,3227717
1779000,532,none,3597456
1804000,522,none,3195038
1829000,524,none,3173676
1854000,529,none,3459919
1879000,526,none,3582730
1904000,528,none,3387640
1929000,537,none,3596267
1954000,532,none,3229504
1979000,531,none,3509805
2004000,530,none,3548302
2029000,536,none,3594992
2054000,541,none,3534511
2079000,541,none,3955167
2104000,550,none,3480350
2129000,551,none,3829325
2154000,559,none,3985925
2179000,556,none,3891576
2204000,561,none,3817675
2229000,556,none,3497028
2254000,547,none,3609993
2279000,546,none,3448410
2304000,556,none,3648796
2329000,554,none,3883902
2354000,552,none,3552196
2379000,558,none,3945122
2404000,555,none,3686805
2429000,553,none,3585435
2454000,562,none,4051726
2479000,570,none,3829882
2504000,573,none,3803207
2529000,570,none,3934558
2554000,576,none,3975880
2579000,586,none,4480290
2604000,565,none,4208295
2629000,571,none,4119565
2654000,577,none,4056211
2679000,566,none,3915306
2704000,569,none,3696115
2729000,560,none,3733251
2754000,562,none,3794117
2779000,572,none,3969859
2804000,574,none,3819421
2829000,578,none,3748149
2854000,580,none,4008607
2879000,574,none,3784773
2904000,585,none,3914210
2929000,588,none,4081027
2954000,596,none,4055115
2979000,591,none,4277368
3004000,583,none,3883356
3029000,585,none,3885418
3054000,577,none,4280502
3079000,584,none,3984915
904000,206,none,958374
929000,357,none,1925111
954000,393,none,2331399
979000,414,none,2356466
1004000,431,none,2449389
1029000,445,none,2757843
1054000,447,none,2580373
1079000,448,none,2852732
1104000,458,none,2552186
1129000,467,none,2755445
1154000,465,none,2729471
1179000,477,none,3075635
1204000,470,none,2895910
1229000,495,none,3029533
1254000,492,none,3190164
1279000,505,none,3253343
1304000,515,none,3381505
1329000,514,none,3516382
1354000,524,none,3294648
1379000,511,none,3337609
1404000,515,none,3404685
1429000,521,none,3456743
1454000,513,none,3266227
1479000,514,none,3527362
1504000,508,none,3450904
1529000,507,none,3466221
1554000,513,none,3738367
1579000,511,none,3255137
1604000,508,none,2938748
1629000,501,none,3382687
1654000,513,none,3312831
1679000,501,none,3372195
1704000,523,none,3003065
1729000,527,none,3292181
1754000,535,none,3228693
1779000,532,none,3599164
1804000,522,none,3169418
1829000,524,none,3199540
1854000,529,none,3500423
1879000,526,none,3534906
1904000,528,none,3379100
1929000,537,none,3578699
1954000,532,none,3230724
1979000,531,none,3469545
2004000,530,none,3532198
2029000,536,none,3592308
2054000,541,none,3506207
2079000,541,none,3951263
2104000,550,none,3478398
2129000,551,none,3829813
2154000,559,none,3971773
2179000,556,none,3870592
2204000,561,none,3817675
2229000,556,none,3561200
2254000,547,none,3588222
2279000,546,none,3443530
2304000,556,none,3667828
2329000,554,none,3863162
2354000,552,none,3572448
2379000,558,none,3935362
2404000,555,none,3699493
2429000,553,none,3592511
2454000,562,none,4042210
2479000,570,none,3836714
2504000,573,none,3822239
2529000,570,none,3941390
2554000,576,none,3948308
2579000,586,none,4495662
2604000,565,none,4242699
2629000,571,none,4122493
2654000,577,none,4033519
2679000,566,none,3923846
2704000,569,none,3706363
2729000,560,none,3684939
2754000,562,none,3804121
2779000,572,none,3924475
2804000,574,none,3795997
2829000,578,none,3784261
2854000,580,none,3947119
2879000,574,none,3728653
2904000,585,none,3971306
2929000,588,none,4035887
2954000,596,none,4058775
2979000,591,none,4289324
3004000,583,none,3852612
3029000,585,none,3889322
3054000,577,none,4287334
3079000,584,none,3973447
904000,206,none,962278
929000,357,none,1941947
954000,393,none,2362875
979000,414,none,2360614
1004000,431,none,2468177
1029000,445,none,2770775
1054000,447,none,2579885
1079000,448,none,2825648
1104000,458,none,2566826
1129000,467,none,2752517
1154000,465,none,2730935
1179000,477,none,3088567
1204000,470,none,2912502
1229000,495,none,3046369
1254000,492,none,3192604
1279000,505,none,3252855
1304000,515,none,3361009
1329000,514,none,3480514
1354000,524,none,3270736
1379000,511,none,3320529
1404000,515,none,3393705
1429000,521,none,3465527
1454000,513,none,3245975
1479000,514,none,3511258
1504000,508,none,3479208
1529000,507,none,3476469
1554000,513,none,3721775
1579000,511,none,3247085
1604000,508,none,2967052
1629000,501,none,3355115
1654000,513,none,3301363
1679000,501,none,3320955
1704000,523,none,3017949
1729000,527,none,3299745
1754000,535,none,3211369
1779000,532,none,3602092
1804000,522,none,3186254
1829000,524,none,3221744
1854000,529,none,3508475
1879000,526,none,3603958
1904000,528,none,3384224
1929000,537,none,3606271
1954000,532,none,3203396
1979000,531,none,3490285
2004000,530,none,3557574
2029000,536,none,3575472
2054000,541,none,3544271
2079000,541,none,3963951
2104000,550,none,3478398
2129000,551,none,3845185
2154000,559,none,3982509
2179000,556,none,3856440
2204000,561,none,3796935
2229000,556,none,3500688
2254000,547,none,3619509
2279000,546,none,3434258
2304000,556,none,3625616
2329000,554,none,3850718
2354000,552,none,3542680
2379000,558,none,3939266
2404000,555,none,3683877
2429000,553,none,3599099
2454000,562,none,4027082
2479000,570,none,3804506
2504000,573,none,3806867
2529000,570,none,3947002
2554000,576,none,3951480
2579000,586,none,4496150
2604000,565,none,4264659
2629000,571,none,4132741
2654000,577,none,4048836
2679000,566,none,3932630
2704000,569,none,3716367
2729000,560,none,3690795
2754000,562,none,3771370
2779000,572,none,3952535
2804000,574,none,3796485
2829000,578,none,3765961
2854000,580,none,3983475
2879000,574,none,3749149
2904000,585,none,3928850
2929000,588,none,4039791
2954000,596,none,4015831
2979000,591,none,4298596
3004000,583,none,3851636
3029000,585,none,3903962
3054000,577,none,4316370
3079000,584,none,4000775
904000,206,none,963254
929000,357,none,1937799
954000,393,none,2379955
979000,414,none,2365250
1004000,431,none,2461833
1029000,445,none,2763699
1054000,447,none,2566221
1079000,448,none,2841752
1104000,458,none,2556334
1129000,467,none,2722017
1154000,465,none,2738255
1179000,477,none,3066851
1204000,470,none,2921530
1229000,495,none,3018065
1254000,492,none,3182844
1279000,505,none,3240411
1304000,515,none,3364425
1329000,514,none,3542246
1354000,524,none,3265612
1379000,511,none,3314673
1404000,515,none,3431281
1429000,521,none,3439907
1454000,513,none,3284039
1479000,514,none,3538830
1504000,508,none,3450172
1529000,507,none,3463293
1554000,513,none,3728851
1579000,511,none,3241229
1604000,508,none,2982424
1629000,501,none,3346819
1654000,513,none,3311123
1679000,501,none,3380247
1704000,523,none,2951337
1729000,527,none,3286081
1754000,535,none,3246749
1779000,532,none,3617952
1804000,522,none,3191622
1829000,524,none,3180020
1854000,529,none,3516771
1879000,526,none,3573702
1904000,528,none,3422776
1929000,537,none,3631403
1954000,532,none,3206568
1979000,531,none,3496629
2004000,530,none,3526342
2029000,536,none,3596456
2054000,541,none,3536707
2079000,541,none,3961023
2104000,550,none,3466198
2129000,551,none,3856653
2154000,559,none,3959573
2179000,556,none,3882304
2204000,561,none,3804011
2229000,556,none,3529968
2254000,547,none,3609261
2279000,546,none,3393510
2304000,556,none,3632448
2329000,554,none,3863650
2354000,552,none,3556100
2379000,558,none,3959518
2404000,555,none,3709497
2429000,553,none,3587631
2454000,562,none,4060754
2479000,570,none,3853794
2504000,573,none,3792715
2529000,570,none,3905034
2554000,576,none,3937572
2579000,586,none,4498590
2604000,565,none,4226351
2629000,571,none,4131033
2654000,577,none,4063287
2679000,566,none,3907986
2704000,569,none,3727103
2729000,560,none,3664443
2754000,562,none,3798997
2779000,572,none,3953999
2804000,574,none,3785993
2829000,578,none,3761569
2854000,580,none,3985616
2879000,574,none,3787457
2904000,585,none,3880538
2929000,588,none,4100547
2954000,596,none,4012903
2979000,591,none,4297620
3004000,583,none,3859200
3029000,585,none,3862238
3054000,577,none,4325886
3079000,584,none,3972715
904000,206,none,963254
929000,357,none,1940727
954000,393,none,2347991
979000,414,none,2353782
1004000,431,none,2486233
1029000,445,none,2770043
1054000,447,none,2570857
1079000,448,none,2850292
1104000,458,none,2524370
1129000,467,none,2746417
1154000,465,none,2727763
1179000,477,none,3078319
1204000,470,none,2922994
1229000,495,none,3026117
1254000,492,none,3192116
1279000,505,none,3233335
1304000,515,none,3368817
1329000,514,none,3529802
1354000,524,none,3274884
1379000,511,none,3325409
1404000,515,none,3428353
1429000,521,none,3440395
1454000,513,none,3256711
1479000,514,none,3493934
1504000,508,none,3446024
1529000,507,none,3479885
1554000,513,none,3726411
1579000,511,none,3233177
1604000,508,none,2957780
1629000,501,none,3336571
1654000,513,none,3296727
1679000,501,none,3380491
1704000,523,none,2951581
1729000,527,none,3280469
1754000,535,none,3217469
1779000,532,none,3612584
1804000,522,none,3169906
1829000,524,none,3210032
1854000,529,none,3517015
1879000,526,none,3605178
1904000,528,none,3420336
1929000,537,none,3614323
1954000,532,none,3208032
1979000,531,none,3479793
2004000,530,none,3501942
2029000,536,none,3619880
2054000,541,none,3556715
2079000,541,none,3949311
2104000,550,none,3481570
2129000,551,none,3840549
2154000,559,none,4004713
2179000,556,none,3868396
2204000,561,none,3806695
2229000,556,none,3508740
2254000,547,none,3637321
2279000,546,none,3439382
2304000,556,none,3691496
2329000,554,none,3849498
2354000,552,none,3529748
2379000,558,none,3908766
2404000,555,none,3695345
2429000,553,none,3575187
2454000,562,none,4061486
2479000,570,none,3831834
2504000,573,none,3780759
2529000,570,none,3925774
2554000,576,none,3921956
2579000,586,none,4477362
2604000,565,none,4235867
2629000,571,none,4151529
2654000,577,none,4099399
2679000,566,none,3952150
2704000,569,none,3743451
2729000,560,none,3749111
2754000,562,none,3837061
2779000,572,none,3889583
2804000,574,none,3744757
2829000,578,none,3753029
2854000,580,none,3989331
2879000,574,none,3764277
2904000,585,none,3924946
2929000,588,none,4053455
2954000,596,none,4055115
2979000,591,none,4299572
3004000,583,none,3874084
3029000,585,none,3894690
3054000,577,none,4301242
3079000,584,none,3946363
904000,206,none,964718
929000,357,none,1953659
954000,393,none,2356775
979000,414,none,2378182
1004000,431,none,2479889
1029000,445,none,2776143
1054000,447,none,2564757
1079000,448,none,2828576
1104000,458,none,2549990
1129000,467,none,2750077
1154000,465,none,2725079
1179000,477,none,3081491
1204000,470,none,2921774
1229000,495,none,3005133
1254000,492,none,3185528
1279000,505,none,3226503
1304000,515,none,3377601
1329000,514,none,3522482
1354000,524,none,3235844
1379000,511,none,3321993
1404000,515,none,3432257
1429000,521,none,3452107
1454000,513,none,3279891
1479000,514,none,3526630
1504000,508,none,3443584
1529000,507,none,3471833
1554000,513,none,3721287
1579000,511,none,3254893
1604000,508,none,2972664
1629000,501,none,3371463
1654000,513,none,3345771
1679000,501,none,3339743
1704000,523,none,2928401
1729000,527,none,3306821
1754000,535,none,3235769
1779000,532,none,3589648
1804000,522,none,3196746
1829000,524,none,3222476
1854000,529,none,3488467
1879000,526,none,3572970
1904000,528,none,3396668
1929000,537,none,3609931
1954000,532,none,3199248
1979000,531,none,3490773
2004000,530,none,3512922
2029000,536,none,3610364
2054000,541,none,3534267
2079000,541,none,3957363
2104000,550,none,3500358
2129000,551,none,3838597
2154000,559,none,3964453
2179000,556,none,3872544
2204000,561,none,3814503
2229000,556,none,3534604
2254000,547,none,3589253
2279000,546,none,3416202
2304000,556,none,3666120
2329000,554,none,3859990
2354000,552,none,3572448
2379000,558,none,3921942
2404000,555,none,3673629
2429000,553,none,3610811
2454000,562,none,4050018
2479000,570,none,3807190
2504000,573,none,3767339
2529000,570,none,3948222
2554000,576,none,3958800
2579000,586,none,4487610
2604000,565,none,4222691
2629000,571,none,4130057
2654000,577,none,4048647
2679000,566,none,3903106
2704000,569,none,3711731
2729000,560,none,3652188
2754000,562,none,3769717
2779000,572,none,3913684
2804000,574,none,3776721
2829000,578,none,3777917
2854000,580,none,3997871
2879000,574,none,3739145
2904000,585,none,3931778
2929000,588,none,4048575
2954000,596,none,3984355
2979000,591,none,4286884
3004000,583,none,3870912
3029000,585,none,3852966
3054000,577,none,4295142
3079000,584,none,3976619
904000,206,none,959838
929000,357,none,1929991
954000,393,none,2364095
979000,414,none,2362322
1004000,431,none,2483549
1029000,445,none,2772971
1054000,447,none,2572077
1079000,448,none,2844924
1104000,458,none,2539254
1129000,467,none,2761057
1154000,465,none,2718003
1179000,477,none,3090275
1204000,470,none,2928362
1229000,495,none,3026605
1254000,492,none,3196508
1279000,505,none,3218451
1304000,515,none,3390533
1329000,514,none,3518090
1354000,524,none,3253168
1379000,511,none,3337853
1404000,515,none,3387117
1429000,521,none,3461135
1454000,513,none,3257931
1479000,514,none,3528582
1504000,508,none,3466032
1529000,507,none,3485009
1554000,513,none,3695911
1579000,511,none,3246841
1604000,508,none,2971444
1629000,501,none,3378783
1654000,513,none,3324055
1679000,501,none,3371219
1704000,523,none,2985741
1729000,527,none,3299745
1754000,535,none,3218201
1779000,532,none,3603556
1804000,522,none,3217486
1829000,524,none,3209544
1854000,529,none,3498959
1879000,526,none,3593710
1904000,528,none,3365436
1929000,537,none,3620423
1954000,532,none,3252928
1979000,531,none,3500045
2004000,530,none,3540982
2029000,536,none,3579620
2054000,541,none,3532071
2079000,541,none,3924667
2104000,550,none,3458634
2129000,551,none,3841769
2154000,559,none,3975677
2179000,556,none,3877668
2204000,561,none,3797667
2229000,556,none,3536800
2254000,547,none,3578029
2279000,546,none,3424498
2304000,556,none,3658800
2329000,554,none,3876582
2354000,552,none,3588308
2379000,558,none,3915598
2404000,555,none,3708033
2429000,553,none,3597147
2454000,562,none,4081195
2479000,570,none,3835494
2504000,573,none,3821995
2529000,570,none,3917966
2554000,576,none,3948552
2579000,586,none,4464918
2604000,565,none,4216835
2629000,571,none,4142501
2654000,577,none,4057675
2679000,566,none,3942878
2704000,569,none,3755651
2729000,560,none,3703971
2754000,562,none,3786797
2779000,572,none,3948387
2804000,574,none,3797949
2829000,578,none,3758641
2854000,580,none,4002263
2879000,574,none,3786969
2904000,585,none,3954958
2929000,588,none,4072243
2954000,596,none,4030959
2979000,591,none,4278832
3004000,583,none,3881892
3029000,585,none,3888590
3054000,577,none,4301974
3079000,584,none,3978571
904000,206,cache,485258
929000,357,cache,1040367
954000,393,cache,1158003
979000,414,cache,1283842
1004000,431,cache,1374081
1029000,445,cache,1427799
1054000,447,cache,1446749
1079000,448,cache,1465592
1104000,458,cache,1516162
1129000,467,cache,1557161
1154000,465,cache,1551195
1179000,477,cache,1617979
1204000,470,cache,1558546
1229000,495,cache,1621653
1254000,492,cache,1622464
1279000,505,cache,1682471
1304000,515,cache,1761101
1329000,514,cache,1767390
1354000,524,cache,1764524
1379000,511,cache,1735261
1404000,515,cache,1800873
1429000,521,cache,1797055
1454000,513,cache,1799787
1479000,514,cache,1786910
1504000,508,cache,1769744
1529000,507,cache,1783353
1554000,513,cache,1785879
1579000,511,cache,1782109
1604000,508,cache,1773892
1629000,501,cache,1763015
1654000,513,cache,1813939
1679000,501,cache,1742519
1704000,523,cache,1840161
1729000,527,cache,1804757
1754000,535,cache,1895233
1779000,532,cache,1867984
1804000,522,cache,1853038
1829000,524,cache,1817280
1854000,529,cache,1837563
1879000,526,cache,1867898
1904000,528,cache,1852636
1929000,537,cache,1891195
1954000,532,cache,1899216
1979000,531,cache,1899161
2004000,530,cache,1878610
2029000,536,cache,1902120
2054000,541,cache,1965591
2079000,541,cache,1947236
2104000,550,cache,1961206
2129000,551,cache,1978585
2154000,559,cache,1976097
2179000,556,cache,2028392
2204000,561,cache,2023543
2229000,556,cache,2021072
2254000,547,cache,2002277
2279000,546,cache,1979042
2304000,556,cache,1971540
2329000,554,cache,2038042
2354000,552,cache,1980104
2379000,558,cache,2004590
2404000,555,cache,2018333
2429000,553,cache,2030179
2454000,562,cache,2047754
2479000,570,cache,2065274
2504000,573,cache,2106675
2529000,570,cache,2058686
2554000,576,cache,2123188
2579000,586,cache,2192790
2604000,565,cache,2110383
2629000,571,cache,2115105
2654000,577,cache,2129343
2679000,566,cache,2076278
2704000,569,cache,2091083
2729000,560,cache,2076979
2754000,562,cache,2076357
2779000,572,cache,2091303
2804000,574,cache,2127037
2829000,578,cache,2107493
2854000,580,cache,2133711
2879000,574,cache,2111177
2904000,585,cache,2159118
2929000,588,cache,2198323
2954000,596,cache,2183635
2979000,591,cache,2137000
3004000,583,cache,2150468
3029000,585,cache,2208406
3054000,577,cache,2156482
3079000,584,cache,2127044
904000,206,cache,493066
929000,357,cache,1028655
954000,393,cache,1195579
979000,414,cache,1286038
1004000,431,cache,1337237
1029000,445,cache,1424871
1054000,447,cache,1451629
1079000,448,cache,1446560
1104000,458,cache,1508110
1129000,467,cache,1533005
1154000,465,cache,1507519
1179000,477,cache,1580159
1204000,470,cache,1615886
1229000,495,cache,1633121
1254000,492,cache,1681024
1279000,505,cache,1721511
1304000,515,cache,1784769
1329000,514,cache,1775198
1354000,524,cache,1794536
1379000,511,cache,1816269
1404000,515,cache,1755733
1429000,521,cache,1819503
1454000,513,cache,1746595
1479000,514,cache,1811310
1504000,508,cache,1769744
1529000,507,cache,1768957
1554000,513,cache,1772703
1579000,511,cache,1785525
1604000,508,cache,1744368
1629000,501,cache,1696647
1654000,513,cache,1791735
1679000,501,cache,1751059
1704000,523,cache,1790385
1729000,527,cache,1849409
1754000,535,cache,1886449
1779000,532,cache,1866276
1804000,522,cache,1873534
1829000,524,cache,1864860
1854000,529,cache,1872211
1879000,526,cache,1875462
1904000,528,cache,1873376
1929000,537,cache,1871187
1954000,532,cache,1926056
1979000,531,cache,1893793
2004000,530,cache,1906914
2029000,536,cache,1915784
2054000,541,cache,1972667
2079000,541,cache,1873359
2104000,550,cache,1995854
2129000,551,cache,1939301
2154000,559,cache,1981709
2179000,556,cache,2011800
2204000,561,cache,2016955
2229000,556,cache,2031564
2254000,547,cache,2015453
2279000,546,cache,1967574
2304000,556,cache,1993012
2329000,554,cache,2022182
2354000,552,cache,2002796
2379000,558,cache,2020694
2404000,555,cache,2012233
2429000,553,cache,2018467
2454000,562,cache,2047022
2479000,570,cache,2023550
2504000,573,cache,2073003
2529000,570,cache,2087722
2554000,576,cache,2114892
2579000,586,cache,2169122
2604000,565,cache,2125999
2629000,571,cache,2102661
2654000,577,cache,2104211
2679000,566,cache,2058222
2704000,569,cache,2062535
2729000,560,cache,2035499
2754000,562,cache,2008281
2779000,572,cache,2098623
2804000,574,cache,2109957
2829000,578,cache,2121157
2854000,580,cache,2118339
2879000,574,cache,2160221
2904000,585,cache,2136426
2929000,588,cache,2157331
2954000,596,cache,2178267
2979000,591,cache,2232892
3004000,583,cache,2186580
3029000,585,cache,2210114
3054000,577,cache,2112562
3079000,584,cache,2158575
904000,206,cache,485502
929000,357,cache,1045247
954000,393,cache,1196067
979000,414,cache,1280670
1004000,431,cache,1373105
1029000,445,cache,1389979
1054000,447,cache,1441869
1079000,448,cache,1448756
1104000,458,cache,1511770
1129000,467,cache,1549841
1154000,465,cache,1524355
1179000,477,cache,1605291
1204000,470,cache,1574162
1229000,495,cache,1673137
1254000,492,cache,1663700
1279000,505,cache,1694671
1304000,515,cache,1785013
1329000,514,cache,1753726
1354000,524,cache,1797220
1379000,511,cache,1772593
1404000,515,cache,1784769
1429000,521,cache,1793639
1454000,513,cache,1791979
1479000,514,cache,1759094
1504000,508,cache,1766572
1529000,507,cache,1772617
1554000,513,cache,1791979
1579000,511,cache,1786989
1604000,508,cache,1777552
1629000,501,cache,1743739
1654000,513,cache,1767579
1679000,501,cache,1751303
1704000,523,cache,1828205
1729000,527,cache,1833793
1754000,535,cache,1929393
1779000,532,cache,1855784
1804000,522,cache,1839130
1829000,524,cache,1843632
1854000,529,cache,1895879
1879000,526,cache,1848134
1904000,528,cache,1896800
1929000,537,cache,1880703
1954000,532,cache,1883112
1979000,531,cache,1866221
2004000,530,cache,1893982
2029000,536,cache,1936280
2054000,541,cache,1917279
2079000,541,cache,1919231
2104000,550,cache,2003418
2129000,551,cache,2009329
2154000,559,cache,1979757
2179000,556,cache,1959773
2204000,561,cache,1999387
2229000,556,cache,2031808
2254000,547,cache,1969093
2279000,546,cache,2025646
2304000,556,cache,2010580
2329000,554,cache,1964842
2354000,552,cache,2037932
2379000,558,cache,2036310
2404000,555,cache,2020285
2429000,553,cache,2037255
2454000,562,cache,2054098
2479000,570,cache,2103338
2504000,573,cache,2107651
2529000,570,cache,2113342
2554000,576,cache,2130020
2579000,586,cache,2155214
2604000,565,cache,2074027
2629000,571,cache,2088753
2654000,577,cache,2123487
2679000,566,cache,2074082
2704000,569,cache,2102795
2729000,560,cache,2075759
2754000,562,cache,2049029
2779000,572,cache,2067147
2804000,574,cache,2118741
2829000,578,cache,2166053
2854000,580,cache,2123652
2879000,574,cache,2137529
2904000,585,cache,2185958
2929000,588,cache,2147815
2954000,596,cache,2174607
2979000,591,cache,2228012
3004000,583,cache,2178528
3029000,585,cache,2156922
3054000,577,cache,2167950
3079000,584,cache,2105627
904000,206,cache,483062
929000,357,cache,1038659
954000,393,cache,1195335
979000,414,cache,1263346
1004000,431,cache,1350169
1029000,445,cache,1418527
1054000,447,cache,1460657
1079000,448,cache,1459492
1104000,458,cache,1501522
1129000,467,cache,1545205
1154000,465,cache,1516303
1179000,477,cache,1604559
1204000,470,cache,1567086
1229000,495,cache,1641417
1254000,492,cache,1689320
1279000,505,cache,1693939
1304000,515,cache,1759637
1329000,514,cache,1758606
1354000,524,cache,1787948
1379000,511,cache,1781133
1404000,515,cache,1825029
1429000,521,cache,1816331
1454000,513,cache,1741227
1479000,514,cache,1766170
1504000,508,cache,1728752
1529000,507,cache,1782133
1554000,513,cache,1820283
1579000,511,cache,1775033
1604000,508,cache,1776576
1629000,501,cache,1749595
1654000,513,cache,1747327
1679000,501,cache,1752035
1704000,523,cache,1820885
1729000,527,cache,1869173
1754000,535,cache,1870833
1779000,532,cache,1851392
1804000,522,cache,1827906
1829000,524,cache,1834360
1854000,529,cache,1865379
1879000,526,cache,1840814
1904000,528,cache,1870204
1929000,537,cache,1882899
1954000,532,cache,1876036
1979000,531,cache,1863537
2004000,530,cache,1877390
2029000,536,cache,1893092
2054000,541,cache,1942899
2079000,541,cache,1954367
2104000,550,cache,1960230
2129000,551,cache,1961993
2154000,559,cache,2018797
2179000,556,cache,2007408
2204000,561,cache,2031351
2229000,556,cache,2002772
2254000,547,cache,2022285
2279000,546,cache,1927558
2304000,556,cache,2036688
2329000,554,cache,2063418
2354000,552,cache,2004748
2379000,558,cache,2049730
2404000,555,cache,1995641
2429000,553,cache,2049211
2454000,562,cache,2042386
2479000,570,cache,2097726
2504000,573,cache,2053184
2529000,570,cache,2124322
2554000,576,cache,2134900
2579000,586,cache,2116418
2604000,565,cache,2118679
2629000,571,cache,2118277
2654000,577,cache,2119339
2679000,566,cache,2106778
2704000,569,cache,2070099
2729000,560,cache,2075271
2754000,562,cache,2091485
2779000,572,cache,2106919
2804000,574,cache,2124109
2829000,578,cache,2148973
2854000,580,cache,2136883
2879000,574,cache,2105754
2904000,585,cache,2170586
2929000,588,cache,2166603
2954000,596,cache,2204619
2979000,591,cache,2178480
3004000,583,cache,2126501
3029000,585,cache,2160826
3054000,577,cache,2177466
3079000,584,cache,2186147
904000,206,cache,487454
929000,357,cache,1044759
954000,393,cache,1208999
979000,414,cache,1298970
1004000,431,cache,1375789
1029000,445,cache,1418283
1054000,447,cache,1423081
1079000,448,cache,1450708
1104000,458,cache,1504450
1129000,467,cache,1567165
1154000,465,cache,1528503
1179000,477,cache,1573083
1204000,470,cache,1571478
1229000,495,cache,1657521
1254000,492,cache,1641008
1279000,505,cache,1719559
1304000,515,cache,1731577
1329000,514,cache,1766170
1354000,524,cache,1796488
1379000,511,cache,1800409
1404000,515,cache,1798189
1429000,521,cache,1764115
1454000,513,cache,1802227
1479000,514,cache,1759094
1504000,508,cache,1786336
1529000,507,cache,1754317
1554000,513,cache,1804911
1579000,511,cache,1763321
1604000,508,cache,1773404
1629000,501,cache,1776191
1654000,513,cache,1768067
1679000,501,cache,1694939
1704000,523,cache,1798437
1729000,527,cache,1817933
1754000,535,cache,1922561
1779000,532,cache,1869692
1804000,522,cache,1846206
1829000,524,cache,1828504
1854000,529,cache,1868795
1879000,526,cache,1843010
1904000,528,cache,1879720
1929000,537,cache,1880160
1954000,532,cache,1891896
1979000,531,cache,1850361
2004000,530,cache,1924482
2029000,536,cache,1919200
2054000,541,cache,1948999
2079000,541,cache,1906055
2104000,550,cache,1974382
2129000,551,cache,1990053
2154000,559,cache,2037341
2179000,556,cache,1997892
2204000,561,cache,2021103
2229000,556,cache,2053524
2254000,547,cache,1992761
2279000,546,cache,1964890
2304000,556,cache,1985448
2329000,554,cache,2021694
2354000,552,cache,1997428
2379000,558,cache,2041922
2404000,555,cache,2039561
2429000,553,cache,2016515
2454000,562,cache,2058002
2479000,570,cache,2078938
2504000,573,cache,2053971
2529000,570,cache,2062102
2554000,576,cache,2119284
2579000,586,cache,2175954
2604000,565,cache,2110139
2629000,571,cache,2107541
2654000,577,cache,2115191
2679000,566,cache,2080914
2704000,569,cache,2094255
2729000,560,cache,1998411
2754000,562,cache,2063181
2779000,572,cache,2140347
2804000,574,cache,2073113
2829000,578,cache,2149949
2854000,580,cache,2096379
2879000,574,cache,2125329
2904000,585,cache,2142282
2929000,588,cache,2151963
2954000,596,cache,2246099
2979000,591,cache,2187020
3004000,583,cache,2188044
3029000,585,cache,2173026
3054000,577,cache,2138914
3079000,584,cache,2205423
904000,206,cache,480622
929000,357,cache,1057447
954000,393,cache,1203387
979000,414,cache,1304582
1004000,431,cache,1343825
1029000,445,cache,1415599
1054000,447,cache,1449677
1079000,448,cache,1437044
1104000,458,cache,1513722
1129000,467,cache,1525197
1154000,465,cache,1535579
1179000,477,cache,1581379
1204000,470,cache,1546834
1229000,495,cache,1641417
1254000,492,cache,1685660
1279000,505,cache,1695647
1304000,515,cache,1756953
1329000,514,cache,1783738
1354000,524,cache,1806980
1379000,511,cache,1786013
1404000,515,cache,1799165
1429000,521,cache,1773875
1454000,513,cache,1810767
1479000,514,cache,1766902
1504000,508,cache,1759984
1529000,507,cache,1742849
1554000,513,cache,1780999
1579000,511,cache,1767469
1604000,508,cache,1777308
1629000,501,cache,1752767
1654000,513,cache,1768555
1679000,501,cache,1755695
1704000,523,cache,1835281
1729000,527,cache,1817201
1754000,535,cache,1866929
1779000,532,cache,1868472
1804000,522,cache,1839374
1829000,524,cache,1845340
1854000,529,cache,1867819
1879000,526,cache,1836910
1904000,528,cache,1886308
1929000,537,cache,1896563
1954000,532,cache,1884332
1979000,531,cache,1865733
2004000,530,cache,1883002
2029000,536,cache,1883332
2054000,541,cache,1912399
2079000,541,cache,1935091
2104000,550,cache,1928266
2129000,551,cache,1992249
2154000,559,cache,2015625
2179000,556,cache,2020096
2204000,561,cache,1985723
2229000,556,cache,2022048
2254000,547,cache,1985685
2279000,546,cache,2007102
2304000,556,cache,2035224
2329000,554,cache,1978750
2354000,552,cache,2031344
2379000,558,cache,2004346
2404000,555,cache,2018821
2429000,553,cache,2027495
2454000,562,cache,2094358
2479000,570,cache,2042338
2504000,573,cache,2047139
2529000,570,cache,2100410
2554000,576,cache,2140024
2579000,586,cache,2157166
2604000,565,cache,2088911
2629000,571,cache,2063621
2654000,577,cache,2115435
2679000,566,cache,2110926
