height,c,L,size,attack_cost
1479000,0.5,100,2415794,2733
1479000,0.5,144,2458123,3936
1479000,0.5,192,2476004,5248
1479000,0.5,240,2534963,6560
1479000,0.65,100,3714803,3553
1479000,0.65,144,3710349,5117
1479000,0.65,192,3702895,6822
1479000,0.65,240,3736440,8528
1479000,0.8,100,6815908,4373
1479000,0.8,144,6698904,6298
1479000,0.8,192,6604362,8397
1479000,0.8,240,6599193,10496
1504000,0.2,100,1149234,1093
1504000,0.2,144,1179755,1574
1504000,0.2,192,1242003,2099
1504000,0.2,240,1302165,2624
1504000,0.35,100,1673727,1913
1504000,0.35,144,1690821,2755
1504000,0.35,192,1735360,3674
1504000,0.35,240,1804574,4592
1504000,0.5,100,2414591,2733
1504000,0.5,144,2407491,3936
1504000,0.5,192,2449583,5248
1504000,0.5,240,2480537,6560
1504000,0.65,100,3684423,3553
1504000,0.65,144,3637884,5117
1504000,0.65,192,3658734,6822
1504000,0.65,240,3672924,8528
1504000,0.8,100,6684931,4373
1504000,0.8,144,6570920,6298
1504000,0.8,192,6511813,8397
1504000,0.8,240,6456112,10496
1529000,0.2,100,1116727,1093
1529000,0.2,144,1167799,1574
1529000,0.2,192,1231023,2099
1529000,0.2,240,1294601,2624
1529000,0.35,100,1639268,1913
1529000,0.35,144,1675205,2755
1529000,0.35,192,1716084,3674
1529000,0.35,240,1783047,4592
1529000,0.5,100,2396968,2733
1529000,0.5,144,2408034,3936
1529000,0.5,192,2430118,5248
1529000,0.5,240,2484197,6560
1529000,0.65,100,3694262,3553
1529000,0.65,144,3640135,5117
1529000,0.65,192,3660308,6822
1529000,0.65,240,3694585,8528
1529000,0.8,100,6712173,4373
1529000,0.8,144,6588055,6298
1529000,0.8,192,6520274,8397
1529000,0.8,240,6502118,10496
1554000,0.2,100,1142189,1093
1554000,0.2,144,1180329,1574
1554000,0.2,192,1236910,2099
1554000,0.2,240,1300433,2624
1554000,0.35,100,1667036,1913
1554000,0.35,144,1697227,2755
1554000,0.35,192,1734824,3674
1554000,0.35,240,1801000,4592
1554000,0.5,100,2428427,2733
1554000,0.5,144,2426915,3936
1554000,0.5,192,2453171,5248
1554000,0.5,240,2494507,6560
1554000,0.65,100,3691269,3553
1554000,0.65,144,3673175,5117
1554000,0.65,192,3677701,6822
1554000,0.65,240,3699857,8528
1554000,0.8,100,6773232,4373
1554000,0.8,144,6677504,6298
1554000,0.8,192,6595454,8397
1554000,0.8,240,6549939,10496
1579000,0.2,100,1127683,1093
1579000,0.2,144,1162730,1574
1579000,0.2,192,1235903,2099
1579000,0.2,240,1289910,2624
1579000,0.35,100,1661747,1913
1579000,0.35,144,1676236,2755
1579000,0.35,192,1730968,3674
1579000,0.35,240,1787384,4592
1579000,0.5,100,2399116,2733
1579000,0.5,144,2406924,3936
1579000,0.5,192,2441531,5248
1579000,0.5,240,2476468,6560
1579000,0.65,100,3701376,3553
1579000,0.65,144,3650847,5117
1579000,0.65,192,3661229,6822
1579000,0.65,240,3671917,8528
1579000,0.8,100,6765142,4373
1579000,0.8,144,6623820,6298
1579000,0.8,192,6528893,8397
1579000,0.8,240,6514610,10496
1604000,0.2,100,1109706,1093
1604000,0.2,144,1158039,1574
1604000,0.2,192,1216194,2099
1604000,0.2,240,1274837,2624
1604000,0.35,100,1628831,1913
1604000,0.35,144,1662816,2755
1604000,0.35,192,1722349,3674
1604000,0.35,240,1779930,4592
1604000,0.5,100,2361698,2733
1604000,0.5,144,2368561,3936
1604000,0.5,192,2413935,5248
1604000,0.5,240,2451257,6560
1604000,0.65,100,3664470,3553
1604000,0.65,144,3616577,5117
1604000,0.65,192,3649359,6822
1604000,0.65,240,3631877,8528
1604000,0.8,100,6679917,4373
1604000,0.8,144,6542836,6298
1604000,0.8,192,6518872,8397
1604000,0.8,240,6485825,10496
1629000,0.2,100,1123040,1093
1629000,0.2,144,1181133,1574
1629000,0.2,192,1237714,2099
1629000,0.2,240,1294326,2624
1629000,0.35,100,1655664,1913
1629000,0.35,144,1685690,2755
1629000,0.35,192,1730174,3674
1629000,0.35,240,1780411,4592
1629000,0.5,100,2385328,2733
1629000,0.5,144,2404092,3936
1629000,0.5,192,2427963,5248
1629000,0.5,240,2478846,6560
1629000,0.65,100,3673209,3553
1629000,0.65,144,3657713,5117
1629000,0.65,192,3654974,6822
1629000,0.65,240,3682694,8528
1629000,0.8,100,6656757,4373
1629000,0.8,144,6540306,6298
1629000,0.8,192,6489409,8397
1629000,0.8,240,6482539,10496
1654000,0.2,100,1123645,1093
1654000,0.2,144,1166366,1574
1654000,0.2,192,1223191,2099
1654000,0.2,240,1269689,2624
1654000,0.35,100,1657819,1913
1654000,0.35,144,1681745,2755
1654000,0.35,192,1736721,3674
1654000,0.35,240,1772940,4592
1654000,0.5,100,2412134,2733
1654000,0.5,144,2414794,3936
1654000,0.5,192,2436036,5248
1654000,0.5,240,2474743,6560
1654000,0.65,100,3689671,3553
1654000,0.65,144,3660267,5117
1654000,0.65,192,3669295,6822
1654000,0.65,240,3682289,8528
1654000,0.8,100,6809320,4373
1654000,0.8,144,6673593,6298
1654000,0.8,192,6598217,8397
1654000,0.8,240,6549506,10496
1679000,0.2,100,1103575,1093
1679000,0.2,144,1153317,1574
1679000,0.2,192,1220878,2099
1679000,0.2,240,1271036,2624
1679000,0.35,100,1620095,1913
1679000,0.35,144,1672026,2755
1679000,0.35,192,1711874,3674
1679000,0.35,240,1745653,4592
1679000,0.5,100,2375922,2733
1679000,0.5,144,2385603,3936
1679000,0.5,192,2415763,5248
1679000,0.5,240,2441105,6560
1679000,0.65,100,3664102,3553
1679000,0.65,144,3624340,5117
1679000,0.65,192,3632471,6822
1679000,0.65,240,3644843,8528
1679000,0.8,100,6684903,4373
1679000,0.8,144,6534615,6298
1679000,0.8,192,6462270,8397
1679000,0.8,240,6442327,10496
1704000,0.2,100,1184759,1093
1704000,0.2,144,1222002,1574
1704000,0.2,192,1269933,2099
1704000,0.2,240,1328442,2624
1704000,0.35,100,1733659,1913
1704000,0.35,144,1752973,2755
1704000,0.35,192,1785092,3674
1704000,0.35,240,1844302,4592
1704000,0.5,100,2502566,2733
1704000,0.5,144,2494892,3936
1704000,0.5,192,2510491,5248
1704000,0.5,240,2549064,6560
1704000,0.65,100,3825879,3553
1704000,0.65,144,3767133,5117
1704000,0.65,192,3767559,6822
1704000,0.65,240,3775649,8528
1704000,0.8,100,6936284,4373
1704000,0.8,144,6771019,6298
1704000,0.8,192,6711678,8397
1704000,0.8,240,6657307,10496
1729000,0.2,100,1162287,1093
1729000,0.2,144,1217751,1574
1729000,0.2,192,1271215,2099
1729000,0.2,240,1345962,2624
1729000,0.35,100,1701293,1913
1729000,0.35,144,1741378,2755
1729000,0.35,192,1791096,3674
1729000,0.35,240,1843742,4592
1729000,0.5,100,2477197,2733
1729000,0.5,144,2495583,3936
1729000,0.5,192,2525719,5248
1729000,0.5,240,2560302,6560
1729000,0.65,100,3820305,3553
1729000,0.65,144,3817418,5117
1729000,0.65,192,3809531,6822
1729000,0.65,240,3821951,8528
1729000,0.8,100,7020595,4373
1729000,0.8,144,6925946,6298
1729000,0.8,192,6851821,8397
1729000,0.8,240,6796161,10496
1754000,0.2,100,1193172,1093
1754000,0.2,144,1241993,1574
1754000,0.2,192,1301258,2099
1754000,0.2,240,1352093,2624
1754000,0.35,100,1754358,1913
1754000,0.35,144,1788233,2755
1754000,0.35,192,1837896,3674
1754000,0.35,240,1878586,4592
1754000,0.5,100,2554260,2733
1754000,0.5,144,2559793,3936
1754000,0.5,192,2596163,5248
1754000,0.5,240,2627873,6560
1754000,0.65,100,3948426,3553
1754000,0.65,144,3902808,5117
1754000,0.65,192,3910860,6822
1754000,0.65,240,3917778,8528
1754000,0.8,100,7222315,4373
1754000,0.8,144,7080378,6298
1754000,0.8,192,7006844,8397
1754000,0.8,240,6996922,10496
1779000,0.2,100,1202334,1093
1779000,0.2,144,1257365,1574
1779000,0.2,192,1295237,2099
1779000,0.2,240,1358217,2624
1779000,0.35,100,1752430,1913
1779000,0.35,144,1795797,2755
1779000,0.35,192,1821706,3674
1779000,0.35,240,1866355,4592
1779000,0.5,100,2547287,2733
1779000,0.5,144,2566381,3936
1779000,0.5,192,2564979,5248
1779000,0.5,240,2602246,6560
1779000,0.65,100,3906829,3553
1779000,0.65,144,3913056,5117
1779000,0.65,192,3867878,6822
1779000,0.65,240,3888216,8528
1779000,0.8,100,7146252,4373
1779000,0.8,144,7062566,6298
1779000,0.8,192,6937094,8397
1779000,0.8,240,6886912,10496
1804000,0.2,100,1178659,1093
1804000,0.2,144,1204922,1574
1804000,0.2,192,1249138,2099
1804000,0.2,240,1314235,2624
1804000,0.35,100,1726284,1913
1804000,0.35,144,1734240,2755
1804000,0.35,192,1771617,3674
1804000,0.35,240,1829607,4592
1804000,0.5,100,2515876,2733
1804000,0.5,144,2497631,3936
1804000,0.5,192,2512632,5248
1804000,0.5,240,2563893,6560
1804000,0.65,100,3878607,3553
1804000,0.65,144,3825016,5117
1804000,0.65,192,3815084,6822
1804000,0.65,240,3826535,8528
1804000,0.8,100,7038678,4373
1804000,0.8,144,6892019,6298
1804000,0.8,192,6810199,8397
1804000,0.8,240,6761763,10496
1829000,0.2,100,1192921,1093
1829000,0.2,144,1227102,1574
1829000,0.2,192,1269909,2099
1829000,0.2,240,1352031,2624
1829000,0.35,100,1739680,1913
1829000,0.35,144,1751839,2755
1829000,0.35,192,1795725,3674
1829000,0.35,240,1862389,4592
1829000,0.5,100,2517182,2733
1829000,0.5,144,2516371,3936
1829000,0.5,192,2521100,5248
1829000,0.5,240,2584585,6560
1829000,0.65,100,3898732,3553
1829000,0.65,144,3829147,5117
1829000,0.65,192,3812713,6822
1829000,0.65,240,3831209,8528
1829000,0.8,100,7078818,4373
1829000,0.8,144,6937070,6298
1829000,0.8,192,6859759,8397
1829000,0.8,240,6811804,10496
1854000,0.2,100,1200272,1093
