height,c,L,size,attack_cost
1754000,0.65,144,2335195,5117
1754000,0.65,192,2360482,6822
1754000,0.65,240,2432648,8528
1754000,0.8,100,4139992,4373
1754000,0.8,144,4113169,6298
1754000,0.8,192,4143645,8397
1754000,0.8,240,4192428,10496
1779000,0.2,100,638632,1093
1779000,0.2,144,694347,1574
1779000,0.2,192,745835,2099
1779000,0.2,240,839023,2624
1779000,0.35,100,867873,1913
1779000,0.35,144,927162,2755
1779000,0.35,192,1005002,3674
1779000,0.35,240,1053318,4592
1779000,0.5,100,1231727,2733
1779000,0.5,144,1273417,3936
1779000,0.5,192,1322379,5248
1779000,0.5,240,1361014,6560
1779000,0.65,100,1833510,3553
1779000,0.65,144,1861608,5117
1779000,0.65,192,1903731,6822
1779000,0.65,240,1926121,8528
1779000,0.8,100,3239924,4373
1779000,0.8,144,3229504,6298
1779000,0.8,192,3187213,8397
1779000,0.8,240,3194272,10496
1804000,0.2,100,696512,1093
1804000,0.2,144,768575,1574
1804000,0.2,192,824321,2099
1804000,0.2,240,914770,2624
1804000,0.35,100,997015,1913
1804000,0.35,144,1043183,2755
1804000,0.35,192,1102857,3674
1804000,0.35,240,1185632,4592
1804000,0.5,100,1378104,2733
1804000,0.5,144,1437606,3936
1804000,0.5,192,1486080,5248
1804000,0.5,240,1565164,6560
1804000,0.65,100,2104850,3553
1804000,0.65,144,2159843,5117
1804000,0.65,192,2156094,6822
1804000,0.65,240,2217524,8528
1804000,0.8,100,3798567,4373
1804000,0.8,144,3721480,6298
1804000,0.8,192,3753853,8397
1804000,0.8,240,3727783,10496
1829000,0.2,100,742666,1093
1829000,0.2,144,804237,1574
1829000,0.2,192,859928,2099
1829000,0.2,240,958240,2624
1829000,0.35,100,1048135,1913
1829000,0.35,144,1094358,2755
1829000,0.35,192,1152568,3674
1829000,0.35,240,1209723,4592
1829000,0.5,100,1472828,2733
1829000,0.5,144,1508662,3936
1829000,0.5,192,1565865,5248
1829000,0.5,240,1612552,6560
1829000,0.65,100,2206963,3553
1829000,0.65,144,2236580,5117
1829000,0.65,192,2302615,6822
1829000,0.65,240,2325249,8528
1829000,0.8,100,3951577,4373
1829000,0.8,144,3892845,6298
1829000,0.8,192,3929122,8397
1829000,0.8,240,3951065,10496
1854000,0.2,100,708118,1093
1854000,0.2,144,752310,1574
1854000,0.2,192,817517,2099
1854000,0.2,240,908210,2624
1854000,0.35,100,993115,1913
1854000,0.35,144,1046359,2755
1854000,0.35,192,1092070,3674
1854000,0.35,240,1158497,4592
1854000,0.5,100,1376187,2733
1854000,0.5,144,1419042,3936
1854000,0.5,192,1464344,5248
1854000,0.5,240,1532259,6560
1854000,0.65,100,2056226,3553
1854000,0.65,144,2067299,5117
1854000,0.65,192,2103322,6822
1854000,0.65,240,2141084,8528
1854000,0.8,100,3647233,4373
1854000,0.8,144,3586305,6298
1854000,0.8,192,3628926,8397
1854000,0.8,240,3594993,10496
1879000,0.2,100,738350,1093
1879000,0.2,144,782786,1574
1879000,0.2,192,851354,2099
1879000,0.2,240,933861,2624
1879000,0.35,100,1028282,1913
1879000,0.35,144,1081526,2755
1879000,0.35,192,1131983,3674
1879000,0.35,240,1207871,4592
1879000,0.5,100,1434455,2733
1879000,0.5,144,1450226,3936
1879000,0.5,192,1525296,5248
1879000,0.5,240,1586623,6560
1879000,0.65,100,2131117,3553
1879000,0.65,144,2193186,5117
1879000,0.65,192,2205486,6822
1879000,0.65,240,2252520,8528
1879000,0.8,100,3845272,4373
1879000,0.8,144,3804297,6298
1879000,0.8,192,3825745,8397
1879000,0.8,240,3815236,10496
1904000,0.2,100,704709,1093
1904000,0.2,144,772136,1574
1904000,0.2,192,834958,2099
1904000,0.2,240,920039,2624
1904000,0.35,100,979300,1913
1904000,0.35,144,1021808,2755
1904000,0.35,192,1098074,3674
1904000,0.35,240,1172065,4592
1904000,0.5,100,1387157,2733
1904000,0.5,144,1449831,3936
1904000,0.5,192,1487270,5248
1904000,0.5,240,1512729,6560
1904000,0.65,100,2093342,3553
1904000,0.65,144,2080747,5117
1904000,0.65,192,2106766,6822
1904000,0.65,240,2181616,8528
1904000,0.8,100,3718915,4373
1904000,0.8,144,3649148,6298
1904000,0.8,192,3702749,8397
1904000,0.8,240,3692295,10496
1929000,0.2,100,584551,1093
1929000,0.2,144,650459,1574
1929000,0.2,192,724261,2099
1929000,0.2,240,801101,2624
1929000,0.35,100,809012,1913
1929000,0.35,144,864153,2755
1929000,0.35,192,969809,3674
1929000,0.35,240,1024469,4592
1929000,0.5,100,1142638,2733
1929000,0.5,144,1178905,3936
1929000,0.5,192,1243239,5248
1929000,0.5,240,1305298,6560
1929000,0.65,100,1705863,3553
1929000,0.65,144,1721328,5117
1929000,0.65,192,1780043,6822
1929000,0.65,240,1833909,8528
1929000,0.8,100,3078456,4373
1929000,0.8,144,3050956,6298
1929000,0.8,192,3041605,8397
1929000,0.8,240,3102100,10496
