height,c,L,size,attack_cost
1304000,0.2,192,820960,2099
1304000,0.2,240,889693,2624
1304000,0.35,100,943445,1913
1304000,0.35,144,1005717,2755
1304000,0.35,192,1072955,3674
1304000,0.35,240,1150118,4592
1304000,0.5,100,1324156,2733
1304000,0.5,144,1394095,3936
1304000,0.5,192,1438665,5248
1304000,0.5,240,1487060,6560
1304000,0.65,100,2022952,3553
1304000,0.65,144,2016024,5117
1304000,0.65,192,2082492,6822
1304000,0.65,240,2099270,8528
1304000,0.8,100,3578218,4373
1304000,0.8,144,3585555,6298
1304000,0.8,192,3553811,8397
1304000,0.8,240,3579170,10496
1329000,0.2,100,686130,1093
1329000,0.2,144,734226,1574
1329000,0.2,192,817056,2099
1329000,0.2,240,885301,2624
1329000,0.35,100,947349,1913
1329000,0.35,144,1004253,2755
1329000,0.35,192,1075450,3674
1329000,0.35,240,1141578,4592
1329000,0.5,100,1354467,2733
1329000,0.5,144,1383902,3936
1329000,0.5,192,1457752,5248
1329000,0.5,240,1517127,6560
1329000,0.65,100,1983290,3553
1329000,0.65,144,2054875,5117
1329000,0.65,192,2078155,6822
1329000,0.65,240,2130801,8528
1329000,0.8,100,3544955,4373
1329000,0.8,144,3537652,6298
1329000,0.8,192,3603453,8397
1329000,0.8,240,3625451,10496
1354000,0.2,100,683202,1093
1354000,0.2,144,746969,1574
1354000,0.2,192,817544,2099
1354000,0.2,240,887308,2624
1354000,0.35,100,967412,1913
1354000,0.35,144,1027976,2755
1354000,0.35,192,1073254,3674
1354000,0.35,240,1150905,4592
1354000,0.5,100,1320118,2733
1354000,0.5,144,1381517,3936
1354000,0.5,192,1442435,5248
1354000,0.5,240,1524069,6560
1354000,0.65,100,2009697,3553
1354000,0.65,144,2047122,5117
1354000,0.65,192,2109009,6822
1354000,0.65,240,2150919,8528
1354000,0.8,100,3574644,4373
1354000,0.8,144,3562949,6298
1354000,0.8,192,3595322,8397
1354000,0.8,240,3598532,10496
1379000,0.2,100,683013,1093
1379000,0.2,144,759657,1574
1379000,0.2,192,832239,2099
1379000,0.2,240,898044,2624
1379000,0.35,100,977959,1913
1379000,0.35,144,1031636,2755
1379000,0.35,192,1096001,3674
1379000,0.35,240,1150960,4592
1379000,0.5,100,1332129,2733
1379000,0.5,144,1394992,3936
1379000,0.5,192,1451518,5248
1379000,0.5,240,1527973,6560
1379000,0.65,100,2031523,3553
1379000,0.65,144,2072120,5117
1379000,0.65,192,2094180,6822
1379000,0.65,240,2153902,8528
1379000,0.8,100,3607017,4373
1379000,0.8,144,3609962,6298
1379000,0.8,192,3597927,8397
1379000,0.8,240,3640177,10496
1404000,0.2,100,693993,1093
1404000,0.2,144,755021,1574
1404000,0.2,192,829799,2099
1404000,0.2,240,903656,2624
1404000,0.35,100,972103,1913
1404000,0.35,144,1031447,2755
1404000,0.35,192,1068728,3674
1404000,0.35,240,1153156,4592
1404000,0.5,100,1358969,2733
1404000,0.5,144,1397243,3936
1404000,0.5,192,1474021,5248
1404000,0.5,240,1531444,6560
1404000,0.65,100,2056710,3553
1404000,0.65,144,2055583,5117
1404000,0.65,192,2081602,6822
1404000,0.65,240,2160844,8528
1404000,0.8,100,3623475,4373
1404000,0.8,144,3588655,6298
1404000,0.8,192,3623956,8397
1404000,0.8,240,3655171,10496
1429000,0.2,100,705272,1093
1429000,0.2,144,761420,1574
1429000,0.2,192,840590,2099
1429000,0.2,240,911519,2624
1429000,0.35,100,975086,1913
1429000,0.35,144,1027598,2755
1429000,0.35,192,1083612,3674
1429000,0.35,240,1175659,4592
1429000,0.5,100,1349020,2733
1429000,0.5,144,1414134,3936
1429000,0.5,192,1485300,5248
1429000,0.5,240,1527351,6560
1429000,0.65,100,2081464,3553
1429000,0.65,144,2086870,5117
1429000,0.65,192,2109717,6822
1429000,0.65,240,2185299,8528
1429000,0.8,100,3661704,4373
1429000,0.8,144,3629757,6298
1429000,0.8,192,3649253,8397
1429000,0.8,240,3677540,10496
1454000,0.2,100,703076,1093
1454000,0.2,144,770448,1574
1454000,0.2,192,826682,2099
1454000,0.2,240,904443,2624
1454000,0.35,100,951174,1913
1454000,0.35,144,1019546,2755
1454000,0.35,192,1090987,3674
1454000,0.35,240,1173219,4592
1454000,0.5,100,1359567,2733
1454000,0.5,144,1416385,3936
1454000,0.5,192,1456319,5248
1454000,0.5,240,1527107,6560
1454000,0.65,100,2048579,3553
1454000,0.65,144,2075756,5117
1454000,0.65,192,2109583,6822
1454000,0.65,240,2201757,8528
1454000,0.8,100,3655281,4373
1454000,0.8,144,3635290,6298
1454000,0.8,192,3653023,8397
1454000,0.8,240,3706741,10496
1479000,0.2,100,694048,1093
1479000,0.2,144,758547,1574
1479000,0.2,192,808382,2099
1479000,0.2,240,908347,2624
1479000,0.35,100,967333,1913
1479000,0.35,144,1035949,2755
1479000,0.35,192,1087815,3674
1479000,0.35,240,1166930,4592
1479000,0.5,100,1378166,2733
1479000,0.5,144,1435472,3936
1479000,0.5,192,1481939,5248
1479000,0.5,240,1544486,6560
1479000,0.65,100,2045761,3553
1479000,0.65,144,2081911,5117
1479000,0.65,192,2104270,6822
1479000,0.65,240,2205472,8528
1479000,0.8,100,3685891,4373
1479000,0.8,144,3691331,6298
1479000,0.8,192,3666120,8397
1479000,0.8,240,3696115,10496
1504000,0.2,100,688247,1093
1504000,0.2,144,748055,1574
1504000,0.2,192,828201,2099
1504000,0.2,240,904010,2624
1504000,0.35,100,988317,1913
1504000,0.35,144,1033753,2755
1504000,0.35,192,1098606,3674
1504000,0.35,240,1171810,4592
1504000,0.5,100,1343329,2733
1504000,0.5,144,1426987,3936
1504000,0.5,192,1474430,5248
1504000,0.5,240,1554545,6560
1504000,0.65,100,2066312,3553
1504000,0.65,144,2127405,5117
1504000,0.65,192,2132385,6822
1504000,0.65,240,2195279,8528
1504000,0.8,100,3690448,4373
1504000,0.8,144,3667773,6298
1504000,0.8,192,3688733,8397
1504000,0.8,240,3696036,10496
1529000,0.2,100,684587,1093
1529000,0.2,144,763427,1574
1529000,0.2,192,834545,2099
1529000,0.2,240,909378,2624
1529000,0.35,100,991056,1913
1529000,0.35,144,1027464,2755
1529000,0.35,192,1114954,3674
1529000,0.35,240,1190897,4592
1529000,0.5,100,1409508,2733
1529000,0.5,144,1425035,3936
1529000,0.5,192,1491321,5248
1529000,0.5,240,1525564,6560
1529000,0.65,100,2077835,3553
1529000,0.65,144,2071584,5117
1529000,0.65,192,2147867,6822
1529000,0.65,240,2207345,8528
1529000,0.8,100,3715013,4373
1529000,0.8,144,3689654,6298
1529000,0.8,192,3677131,8397
1529000,0.8,240,3728409,10496
1554000,0.2,100,696055,1093
1554000,0.2,144,783002,1574
1554000,0.2,192,836253,2099
1554000,0.2,240,921145,2624
1554000,0.35,100,985688,1913
1554000,0.35,144,1046496,2755
1554000,0.35,192,1113789,3674
1554000,0.35,240,1178020,4592
1554000,0.5,100,1391507,2733
1554000,0.5,144,1418258,3936
1554000,0.5,192,1495036,5248
1554000,0.5,240,1537087,6560
1554000,0.65,100,2074718,3553
1554000,0.65,144,2108971,5117
1554000,0.65,192,2158902,6822
1554000,0.65,240,2188124,8528
1554000,0.8,100,3759775,4373
1554000,0.8,144,3686592,6298
1554000,0.8,192,3695108,8397
1554000,0.8,240,3764143,10496
1579000,0.2,100,714166,1093
1579000,0.2,144,762506,1574
1579000,0.2,192,845336,2099
1579000,0.2,240,920657,2624
1579000,0.35,100,979155,1913
1579000,0.35,144,1052895,2755
1579000,0.35,192,1106225,3674
1579000,0.35,240,1179972,4592
1579000,0.5,100,1391263,2733
1579000,0.5,144,1430757,3936
1579000,0.5,192,1492651,5248
1579000,0.5,240,1542022,6560
1579000,0.65,100,2093372,3553
1579000,0.65,144,2119762,5117
1579000,0.65,192,2160665,6822
1579000,0.65,240,2220875,8528
1579000,0.8,100,3722608,4373
1579000,0.8,144,3745561,6298
1579000,0.8,192,3731818,8397
1579000,0.8,240,3754792,10496
1604000,0.2,100,701966,1093
1604000,0.2,144,765922,1574
1604000,0.2,192,834112,2099
1604000,0.2,240,921145,2624
1604000,0.35,100,975983,1913
1604000,0.35,144,1047771,2755
1604000,0.35,192,1120432,3674
1604000,0.35,240,1178807,4592
1604000,0.5,100,1431334,2733
1604000,0.5,144,1444476,3936
1604000,0.5,192,1484599,5248
1604000,0.5,240,1561054,6560
1604000,0.65,100,2090255,3553
1604000,0.65,144,2124996,5117
1604000,0.65,192,2172731,6822
1604000,0.65,240,2213177,8528
1604000,0.8,100,3750290,4373
1604000,0.8,144,3720295,6298
1604000,0.8,192,3752723,8397
1604000,0.8,240,3736114,10496
1629000,0.2,100,707090,1093
1629000,0.2,144,771345,1574
