height,cache_nodes,derive_parents,size
1354000,False,False,2321738
1354000,False,False,2326862
1354000,False,False,2317834
1354000,False,False,2319542
1354000,False,False,2310026
1354000,False,False,2321006
1354000,False,False,2324910
1354000,False,False,2337354
1354000,False,False,2309294
1354000,False,False,2313442
1354000,False,False,2304414
1354000,False,False,2315394
1354000,False,False,2324422
1354000,False,False,2328082
1354000,False,False,2319054
1354000,False,False,2313442
1354000,False,False,2315394
1354000,False,False,2306610
1354000,False,False,2321494
1354000,False,False,2325642
1404000,True,True,1690321
1404000,True,True,1701545
1404000,True,True,1709353
1404000,True,True,1686661
1404000,True,True,1700081
1404000,True,True,1692761
1404000,True,True,1702277
1404000,True,True,1688613
1404000,True,True,1703253
1404000,True,True,1692029
1404000,True,True,1697641
1404000,True,True,1698861
1404000,True,True,1694713
1404000,True,True,1682269
1404000,True,True,1695933
1404000,True,True,1689833
1404000,True,True,1698861
1404000,True,True,1708377
1404000,True,True,1703009
1404000,True,True,1689345
1404000,True,True,1707645
1404000,True,True,1687149
1404000,True,True,1705449
1404000,True,True,1695445
1404000,True,True,1696909
1404000,True,True,1693981
1404000,True,True,1710573
1404000,True,True,1705937
1404000,True,True,1703497
1404000,True,True,1701789
1404000,True,False,1712281
1404000,True,False,1695689
1404000,True,False,1698129
1404000,True,False,1692761
1404000,True,False,1696665
1404000,True,False,1675681
1404000,True,False,1699349
1404000,True,False,1703741
1404000,True,False,1704229
1404000,True,False,1720577
1404000,True,False,1706913
1404000,True,False,1709841
1404000,True,False,1703741
1404000,True,False,1703253
1404000,True,False,1708865
1404000,True,False,1719601
1404000,True,False,1702521
1404000,True,False,1702277
1404000,True,False,1716917
1404000,True,False,1686173
1404000,True,False,1700569
1404000,True,False,1706913
1404000,True,False,1724725
1404000,True,False,1710329
1404000,True,False,1705205
1404000,True,False,1722529
1404000,True,False,1725457
1404000,True,False,1703741
1404000,True,False,1712037
1404000,True,False,1695201
1404000,False,True,2363273
1404000,False,True,2348633
1404000,False,True,2373277
1404000,False,True,2360589
1404000,False,True,2342777
1404000,False,True,2349609
1404000,False,True,2337409
1404000,False,True,2357905
1404000,False,True,2357417
1404000,False,True,2337165
1404000,False,True,2354001
1404000,False,True,2368397
1404000,False,True,2339605
1404000,False,True,2356685
1404000,False,True,2360101
1404000,False,True,2355709
1404000,False,True,2342045
1404000,False,True,2356197
1404000,False,True,2355709
1404000,False,True,2355465
1404000,False,True,2353025
1404000,False,True,2354977
1404000,False,True,2345217
1404000,False,True,2351073
1404000,False,True,2361077
1404000,False,True,2354001
1404000,False,True,2336677
1404000,False,True,2336921
1404000,False,True,2355465
1404000,False,True,2347657
1404000,False,False,2376449
1404000,False,False,2381573
1404000,False,False,2357905
1404000,False,False,2360345
1404000,False,False,2359857
1404000,False,False,2353513
1404000,False,False,2359857
1404000,False,False,2409389
1404000,False,False,2377181
1404000,False,False,2383525
1404000,False,False,2384013
1404000,False,False,2383281
1404000,False,False,2361565
1404000,False,False,2374253
1404000,False,False,2370349
1404000,False,False,2378889
1404000,False,False,2380841
1404000,False,False,2371569
1404000,False,False,2363761
1404000,False,False,2360833
1404000,False,False,2384989
1404000,False,False,2379377
1404000,False,False,2375717
1404000,False,False,2384257
1404000,False,False,2355953
1404000,False,False,2384745
1404000,False,False,2382549
1404000,False,False,2388649
1404000,False,False,2372789
1404000,False,False,2373033
1454000,True,True,1699703
1454000,True,True,1721419
1454000,True,True,1719223
1454000,True,True,1698483
1454000,True,True,1726787
1454000,True,True,1703607
1454000,True,True,1698971
1454000,True,True,1720931
1454000,True,True,1713123
1454000,True,True,1711171
1454000,True,True,1702631
1454000,True,True,1721175
1454000,True,True,1689211
1454000,True,True,1699459
1454000,True,True,1711659
1454000,True,True,1706291
1454000,True,True,1712147
1454000,True,True,1724103
1454000,True,True,1715075
1454000,True,True,1718003
1454000,True,True,1722639
1454000,True,True,1703607
1454000,True,True,1713123
1454000,True,True,1698239
1454000,True,True,1697995
1454000,True,True,1706779
1454000,True,True,1710439
1454000,True,True,1706535
1454000,True,True,1705559
1454000,True,True,1717027
1454000,True,False,1725079
1454000,True,False,1720443
1454000,True,False,1715563
1454000,True,False,1721663
1454000,True,False,1737767
1454000,True,False,1748991
1454000,True,False,1722883
1454000,True,False,1714831
1454000,True,False,1724591
1454000,True,False,1725567
1454000,True,False,1717271
1454000,True,False,1726055
1454000,True,False,1730447
1454000,True,False,1724103
1454000,True,False,1727031
1454000,True,False,1706779
1454000,True,False,1723859
1454000,True,False,1712635
1454000,True,False,1708487
1454000,True,False,1727275
1454000,True,False,1718003
1454000,True,False,1717271
1454000,True,False,1716051
1454000,True,False,1716295
1454000,True,False,1705559
1454000,True,False,1717515
1454000,True,False,1702143
1454000,True,False,1728495
1454000,True,False,1713123
1454000,True,False,1719711
1454000,False,True,2366799
1454000,False,True,2360211
1454000,False,True,2373387
1454000,False,True,2360943
1454000,False,True,2362895
1454000,False,True,2375339
1454000,False,True,2361675
1454000,False,True,2364847
1454000,False,True,2374363
1454000,False,True,2371679
1454000,False,True,2379243
1454000,False,True,2371923
1454000,False,True,2357283
1454000,False,True,2370215
1454000,False,True,2356795
1454000,False,True,2347279
1454000,False,True,2361431
1454000,False,True,2364847
1454000,False,True,2351427
1454000,False,True,2360455
1454000,False,True,2377047
1454000,False,True,2375583
1454000,False,True,2365091
1454000,False,True,2372167
1454000,False,True,2381927
1454000,False,True,2391199
1454000,False,True,2345571
1454000,False,True,2366555
1454000,False,True,2373875
1454000,False,True,2385099
1454000,False,False,2391199
1454000,False,False,2371923
1454000,False,False,2379975
1454000,False,False,2370459
1454000,False,False,2368019
1454000,False,False,2385099
1454000,False,False,2398763
1454000,False,False,2381195
1454000,False,False,2401203
1454000,False,False,2407303
1454000,False,False,2389735
1454000,False,False,2386563
1454000,False,False,2386563
1454000,False,False,2384123
1454000,False,False,2400227
1454000,False,False,2396323
1454000,False,False,2386075
1454000,False,False,2361187
1454000,False,False,2396323
1454000,False,False,2370459
1454000,False,False,2377779
1454000,False,False,2389979
1454000,False,False,2395835
1454000,False,False,2395103
1454000,False,False,2386563
1454000,False,False,2391687
1454000,False,False,2386807
1454000,False,False,2382659
1454000,False,False,2393639
1454000,False,False,2391199
1504000,True,True,1732265
1504000,True,True,1731289
1504000,True,True,1724945
1504000,True,True,1721773
1504000,True,True,1732021
1504000,True,True,1717137
1504000,True,True,1723725
1504000,True,True,1718113
1504000,True,True,1721285
1504000,True,True,1714697
1504000,True,True,1717869
1504000,True,True,1722505
1504000,True,True,1730801
1504000,True,True,1704205
1504000,True,True,1715673
1504000,True,True,1718113
1504000,True,True,1712257
1504000,True,True,1745685
1504000,True,True,1709817
1504000,True,True,1740805
1504000,True,True,1720553
1504000,True,True,1706401
1504000,True,True,1710549
1504000,True,True,1727141
1504000,True,True,1726165
1504000,True,True,1718113
1504000,True,True,1731533
1504000,True,True,1721529
1504000,True,True,1713233
1504000,True,True,1714209
1504000,True,False,1735681
1504000,True,False,1712989
1504000,True,False,1729337
1504000,True,False,1718357
1504000,True,False,1708597
1504000,True,False,1741049
1504000,True,False,1730801
1504000,True,False,1734461
1504000,True,False,1746417
1504000,True,False,1737389
1504000,True,False,1722749
1504000,True,False,1721285
1504000,True,False,1709329
1504000,True,False,1715429
1504000,True,False,1734217
1504000,True,False,1742269
1504000,True,False,1734705
1504000,True,False,1739585
1504000,True,False,1728849
1504000,True,False,1722261
1504000,True,False,1732265
1504000,True,False,1722017
1504000,True,False,1734217
1504000,True,False,1732753
1504000,True,False,1718601
1504000,True,False,1715429
1504000,True,False,1728605
1504000,True,False,1728605
1504000,True,False,1732753
1504000,True,False,1744221
1504000,False,True,2437181
1504000,False,True,2446697
1504000,False,True,2442305
1504000,False,True,2460361
1504000,False,True,2457189
1504000,False,True,2447185
1504000,False,True,2455237
1504000,False,True,2443037
1504000,False,True,2469633
1504000,False,True,2432057
1504000,False,True,2433033
1504000,False,True,2456213
1504000,False,True,2439621
1504000,False,True,2436205
1504000,False,True,2460849
1504000,False,True,2425225
1504000,False,True,2445477
1504000,False,True,2440353
1504000,False,True,2438889
1504000,False,True,2434253
1504000,False,True,2447917
1504000,False,True,2443281
1504000,False,True,2437669
1504000,False,True,2453285
1504000,False,True,2440841
1504000,False,True,2464021
1504000,False,True,2444989
1504000,False,True,2450113
1504000,False,True,2444745
1504000,False,True,2455725
1504000,False,False,2446209
1504000,False,False,2466705
1504000,False,False,2452065
1504000,False,False,2464753
1504000,False,False,2454993
1504000,False,False,2454017
1504000,False,False,2468413
1504000,False,False,2478661
1504000,False,False,2458897
1504000,False,False,2472073
1504000,False,False,2476709
1504000,False,False,2454749
1504000,False,False,2473537
1504000,False,False,2460849
1504000,False,False,2477197
1504000,False,False,2469633
1504000,False,False,2476465
1504000,False,False,2493301
1504000,False,False,2479881
1504000,False,False,2454017
1504000,False,False,2457433
1504000,False,False,2451577
1504000,False,False,2463777
1504000,False,False,2473049
1504000,False,False,2446453
1504000,False,False,2471585
1504000,False,False,2471341
1504000,False,False,2483297
1504000,False,False,2450845
1504000,False,False,2464753
1554000,True,True,1729203
1554000,True,True,1736279
1554000,True,True,1720175
1554000,True,True,1733351
1554000,True,True,1730423
1554000,True,True,1739695
1554000,True,True,1746039
1554000,True,True,1766291
1554000,True,True,1747015
1554000,True,True,1732863
1554000,True,True,1710903
1554000,True,True,1741647
1554000,True,True,1741159
1554000,True,True,1730667
1554000,True,True,1734815
1554000,True,True,1754579
1554000,True,True,1732131
1554000,True,True,1746527
1554000,True,True,1737011
1554000,True,True,1732131
1554000,True,True,1722615
1554000,True,True,1754823
1554000,True,True,1723103
1554000,True,True,1733107
1554000,True,True,1727495
1554000,True,True,1732131
1554000,True,True,1747747
1554000,True,True,1740915
1554000,True,True,1735303
1554000,True,True,1735059
1554000,True,False,1767755
1554000,True,False,1746771
1554000,True,False,1738475
1554000,True,False,1737499
1554000,True,False,1752383
1554000,True,False,1747259
1554000,True,False,1737255
1554000,True,False,1738231
1554000,True,False,1737255
1554000,True,False,1752139
1554000,True,False,1729447
1554000,True,False,1734327
1554000,True,False,1733839
1554000,True,False,1729691
1554000,True,False,1744087
1554000,True,False,1758239
1554000,True,False,1729447
1554000,True,False,1726763
1554000,True,False,1730179
1554000,True,False,1734083
1554000,True,False,1743599
1554000,True,False,1737987
1554000,True,False,1736035
1554000,True,False,1747259
1554000,True,False,1724811
1554000,True,False,1749211
1554000,True,False,1730179
1554000,True,False,1724567
1554000,True,False,1743111
1554000,True,False,1743355
1554000,False,True,2467791
1554000,False,True,2488531
1554000,False,True,2491703
1554000,False,True,2493899
1554000,False,True,2481699
1554000,False,True,2482675
1554000,False,True,2478283
1554000,False,True,2485115
1554000,False,True,2479991
1554000,False,True,2462911
1554000,False,True,2485115
1554000,False,True,2491947
1554000,False,True,2485115
1554000,False,True,2505367
1554000,False,True,2470963
1554000,False,True,2502927
1554000,False,True,2480967
1554000,False,True,2489751
1554000,False,True,2484627
1554000,False,True,2488775
1554000,False,True,2478771
1554000,False,True,2475111
1554000,False,True,2488043
1554000,False,True,2464863
1554000,False,True,2485847
1554000,False,True,2490483
1554000,False,True,2478771
1554000,False,True,2479015
1554000,False,True,2470475
1554000,False,True,2472915
1554000,False,False,2508783
1554000,False,False,2502927
1554000,False,False,2511223
1554000,False,False,2514883
1554000,False,False,2486335
1554000,False,False,2479747
1554000,False,False,2510247
1554000,False,False,2487799
1554000,False,False,2495851
1554000,False,False,2502927
1554000,False,False,2507563
1554000,False,False,2512931
1554000,False,False,2511955
1554000,False,False,2490483
1554000,False,False,2487067
1554000,False,False,2509515
1554000,False,False,2507319
1554000,False,False,2493899
1554000,False,False,2495119
1554000,False,False,2500975
1554000,False,False,2503659
1554000,False,False,2496095
1554000,False,False,2509027
1554000,False,False,2505855
1554000,False,False,2500243
1554000,False,False,2515615
1554000,False,False,2510247
1554000,False,False,2505367
1554000,False,False,2498047
1554000,False,False,2513175
1604000,True,True,1724866
1604000,True,True,1736090
1604000,True,True,1741946
1604000,True,True,1740726
1604000,True,True,1735114
1604000,True,True,1725354
1604000,True,True,1729502
1604000,True,True,1746826
1604000,True,True,1728282
1604000,True,True,1738774
1604000,True,True,1758050
1604000,True,True,1746338
1604000,True,True,1749998
1604000,True,True,1759758
1604000,True,True,1740970
1604000,True,True,1743898
1604000,True,True,1753658
1604000,True,True,1733406
1604000,True,True,1750242
1604000,True,True,1742434
1604000,True,True,1733162
1604000,True,True,1748534
1604000,True,True,1740482
1604000,True,True,1757318
1604000,True,True,1743898
1604000,True,True,1758294
1604000,True,True,1723158
1604000,True,True,1739262
1604000,True,True,1739994
1604000,True,True,1745606
1604000,True,False,1748290
1604000,True,False,1757318
1604000,True,False,1760490
1604000,True,False,1759270
1604000,True,False,1742678
1604000,True,False,1754146
1604000,True,False,1755122
1604000,True,False,1765370
1604000,True,False,1740238
1604000,True,False,1746094
1604000,True,False,1750486
1604000,True,False,1745362
1604000,True,False,1750974
1604000,True,False,1756586
1604000,True,False,1747802
1604000,True,False,1745118
1604000,True,False,1744630
1604000,True,False,1746582
1604000,True,False,1742678
1604000,True,False,1746094
1604000,True,False,1768542
1604000,True,False,1747558
1604000,True,False,1772202
1604000,True,False,1761710
1604000,True,False,1740970
1604000,True,False,1757318
1604000,True,False,1740726
1604000,True,False,1757074
1604000,True,False,1729990
1604000,True,False,1739018
1604000,False,True,2341454
1604000,False,True,2329254
1604000,False,True,2335598
1604000,False,True,2338038
1604000,False,True,2333890
1604000,False,True,2347066
1604000,False,True,2337306
1604000,False,True,2369270
1604000,False,True,2328034
1604000,False,True,2337306
1604000,False,True,2327546
1604000,False,True,2334378
1604000,False,True,2353410
1604000,False,True,2345114
1604000,False,True,2342674
1604000,False,True,2329010
1604000,False,True,2338038
1604000,False,True,2330230
1604000,False,True,2315834
1604000,False,True,2348530
1604000,False,True,2358778
1604000,False,True,2331694
1604000,False,True,2340722
1604000,False,True,2337062
1604000,False,True,2340478
1604000,False,True,2326326
1604000,False,True,2330230
1604000,False,True,2344870
1604000,False,True,2338038
1604000,False,True,2333158
1604000,False,False,2350726
1604000,False,False,2344870
1604000,False,False,2371222
1604000,False,False,2364878
1604000,False,False,2349750
1604000,False,False,2365610
1604000,False,False,2346090
1604000,False,False,2364878
1604000,False,False,2345114
1604000,False,False,2346822
1604000,False,False,2357314
1604000,False,False,2351214
1604000,False,False,2363902
1604000,False,False,2369270
1604000,False,False,2352434
1604000,False,False,2339014
1604000,False,False,2377322
1604000,False,False,2354630
1604000,False,False,2359022
1604000,False,False,2372198
1604000,False,False,2368294
1604000,False,False,2367562
1604000,False,False,2350970
1604000,False,False,2370246
1604000,False,False,2370002
1604000,False,False,2376346
1604000,False,False,2389034
1604000,False,False,2370002
1604000,False,False,2356582
1604000,False,False,2357558
1654000,True,True,1774020
1654000,True,True,1749864
1654000,True,True,1752060
1654000,True,True,1744008
1654000,True,True,1750352
1654000,True,True,1738884
1654000,True,True,1755720
1654000,True,True,1760112
1654000,True,True,1739128
1654000,True,True,1757916
1654000,True,True,1764748
1654000,True,True,1757184
1654000,True,True,1749132
1654000,True,True,1754256
1654000,True,True,1750108
1654000,True,True,1749620
1654000,True,True,1754256
1654000,True,True,1767188
1654000,True,True,1749376
1654000,True,True,1739128
1654000,True,True,1752060
1654000,True,True,1774264
1654000,True,True,1745228
1654000,True,True,1758160
1654000,True,True,1749620
1654000,True,True,1767432
1654000,True,True,1753036
1654000,True,True,1749376
1654000,True,True,1769140
1654000,True,True,1758160
1654000,True,False,1754256
1654000,True,False,1764748
1654000,True,False,1764016
1654000,True,False,1761820
1654000,True,False,1765236
1654000,True,False,1751572
1654000,True,False,1760600
1654000,True,False,1761820
1654000,True,False,1755720
1654000,True,False,1743764
1654000,True,False,1760600
1654000,True,False,1758160
1654000,True,False,1761576
1654000,True,False,1759624
1654000,True,False,1752304
1654000,True,False,1755232
1654000,True,False,1769140
1654000,True,False,1763528
1654000,True,False,1749620
1654000,True,False,1765236
1654000,True,False,1775240
1654000,True,False,1764260
1654000,True,False,1760112
1654000,True,False,1769628
1654000,True,False,1757672
1654000,True,False,1769628
1654000,True,False,1755232
1654000,True,False,1756696
1654000,True,False,1745472
1654000,True,False,1747180
1654000,False,True,2390608
1654000,False,True,2380360
1654000,False,True,2382068
1654000,False,True,2382556
1654000,False,True,2378896
1654000,False,True,2372796
1654000,False,True,2394268
1654000,False,True,2387680
1654000,False,True,2374016
1654000,False,True,2393780
1654000,False,True,2391096
1654000,False,True,2392316
1654000,False,True,2384996
1654000,False,True,2382556
1654000,False,True,2383044
1654000,False,True,2376456
1654000,False,True,2393292
1654000,False,True,2382312
1654000,False,True,2380604
1654000,False,True,2407200
1654000,False,True,2378652
1654000,False,True,2388656
1654000,False,True,2392560
1654000,False,True,2390852
1654000,False,True,2385972
1654000,False,True,2391584
1654000,False,True,2393780
1654000,False,True,2402564
1654000,False,True,2375236
1654000,False,True,2380116
1654000,False,False,2399880
1654000,False,False,2407688
1654000,False,False,2415740
1654000,False,False,2400856
1654000,False,False,2421596
1654000,False,False,2406468
1654000,False,False,2423548
1654000,False,False,2414764
1654000,False,False,2399636
1654000,False,False,2409396
1654000,False,False,2405248
1654000,False,False,2407688
1654000,False,False,2408176
1654000,False,False,2421108
1654000,False,False,2397684
1654000,False,False,2411104
1654000,False,False,2395732
1654000,False,False,2404516
1654000,False,False,2383044
1654000,False,False,2385240
1654000,False,False,2406956
1654000,False,False,2397684
1654000,False,False,2408176
1654000,False,False,2402808
1654000,False,False,2404028
1654000,False,False,2402808
1654000,False,False,2390364
1654000,False,False,2409884
1654000,False,False,2396464
1654000,False,False,2404028
1704000,True,True,1795788
1704000,True,True,1794080
1704000,True,True,1795788
1704000,True,True,1795056
1704000,True,True,1786516
1704000,True,True,1793348
1704000,True,True,1805060
1704000,True,True,1793592
1704000,True,True,1797008
1704000,True,True,1794568
1704000,True,True,1817504
1704000,True,True,1810672
1704000,True,True,1799204
1704000,True,True,1793836
1704000,True,True,1805060
1704000,True,True,1800912
1704000,True,True,1813844
1704000,True,True,1793592
1704000,True,True,1807256
1704000,True,True,1788224
1704000,True,True,1808232
1704000,True,True,1797496
1704000,True,True,1797252
1704000,True,True,1803596
1704000,True,True,1794812
1704000,True,True,1802132
1704000,True,True,1799692
1704000,True,True,1799448
1704000,True,True,1811892
1704000,True,True,1810672
1704000,True,False,1808964
1704000,True,False,1802864
1704000,True,False,1802132
1704000,True,False,1817748
1704000,True,False,1812380
1704000,True,False,1794080
1704000,True,False,1810184
1704000,True,False,1788712
1704000,True,False,1794812
1704000,True,False,1814088
1704000,True,False,1826776
1704000,True,False,1811648
1704000,True,False,1825312
1704000,True,False,1805548
1704000,True,False,1805548
1704000,True,False,1802132
1704000,True,False,1829948
1704000,True,False,1801156
1704000,True,False,1810916
1704000,True,False,1805792
1704000,True,False,1775780
1704000,True,False,1809452
1704000,True,False,1807988
1704000,True,False,1806280
1704000,True,False,1820920
1704000,True,False,1796276
1704000,True,False,1808964
1704000,True,False,1810428
1704000,True,False,1799936
1704000,True,False,1801644
1704000,False,True,2332100
1704000,False,True,2343812
1704000,False,True,2340396
1704000,False,True,2328196
1704000,False,True,2333808
1704000,False,True,2331368
1704000,False,True,2338200
1704000,False,True,2346984
1704000,False,True,2363088
1704000,False,True,2336492
1704000,False,True,2327708
1704000,False,True,2351132
1704000,False,True,2341860
1704000,False,True,2334296
1704000,False,True,2338688
1704000,False,True,2334052
1704000,False,True,2316484
1704000,False,True,2331124
1704000,False,True,2337224
1704000,False,True,2341128
1704000,False,True,2332344
1704000,False,True,2342104
1704000,False,True,2346008
1704000,False,True,2332588
1704000,False,True,2356744
1704000,False,True,2344544
1704000,False,True,2334296
1704000,False,True,2343568
1704000,False,True,2337956
1704000,False,True,2351132
1704000,False,False,2349912
1704000,False,False,2348204
1704000,False,False,2361868
1704000,False,False,2371140
1704000,False,False,2361624
1704000,False,False,2344788
1704000,False,False,2356012
1704000,False,False,2355768
1704000,False,False,2361136
1704000,False,False,2356744
1704000,False,False,2360648
1704000,False,False,2361136
1704000,False,False,2374068
1704000,False,False,2351864
1704000,False,False,2364796
1704000,False,False,2357232
1704000,False,False,2347228
1704000,False,False,2334296
1704000,False,False,2330636
1704000,False,False,2345276
1704000,False,False,2365040
1704000,False,False,2375288
1704000,False,False,2355768
1704000,False,False,2351864
1704000,False,False,2373824
1704000,False,False,2366992
1704000,False,False,2369920
1704000,False,False,2363820
1704000,False,False,2354792
1704000,False,False,2343324
1754000,True,True,1823470
1754000,True,True,1805414
1754000,True,True,1820542
1754000,True,True,1810538
1754000,True,True,1817126
1754000,True,True,1830790
1754000,True,True,1812246
1754000,True,True,1817858
1754000,True,True,1815418
1754000,True,True,1794190
1754000,True,True,1810538
1754000,True,True,1810538
1754000,True,True,1827374
1754000,True,True,1808830
1754000,True,True,1826642
1754000,True,True,1824202
1754000,True,True,1814198
1754000,True,True,1809074
1754000,True,True,1801022
1754000,True,True,1816882
1754000,True,True,1824690
1754000,True,True,1812734
1754000,True,True,1798094
1754000,True,True,1812978
1754000,True,True,1809074
1754000,True,True,1801022
1754000,True,True,1809806
1754000,True,True,1809074
1754000,True,True,1808342
1754000,True,True,1803950
1754000,True,False,1827374
1754000,True,False,1815418
1754000,True,False,1823714
1754000,True,False,1822738
1754000,True,False,1815418
1754000,True,False,1827130
1754000,True,False,1801510
1754000,True,False,1837622
1754000,True,False,1809806
1754000,True,False,1819078
1754000,True,False,1814930
1754000,True,False,1819322
1754000,True,False,1817614
1754000,True,False,1823226
1754000,True,False,1815662
1754000,True,False,1820786
1754000,True,False,1808586
1754000,True,False,1820786
1754000,True,False,1829082
1754000,True,False,1821274
1754000,True,False,1817370
1754000,True,False,1821762
1754000,True,False,1799070
1754000,True,False,1820542
1754000,True,False,1812246
1754000,True,False,1818834
1754000,True,False,1818102
1754000,True,False,1830790
1754000,True,False,1817126
1754000,True,False,1834694
1754000,False,True,2331478
1754000,False,True,2335138
1754000,False,True,2334650
1754000,False,True,2329526
1754000,False,True,2337090
1754000,False,True,2346118
1754000,False,True,2341726
1754000,False,True,2332210
1754000,False,True,2360026
1754000,False,True,2331234
1754000,False,True,2344410
1754000,False,True,2342946
1754000,False,True,2349534
1754000,False,True,2331966
1754000,False,True,2347582
1754000,False,True,2343922
1754000,False,True,2327086
1754000,False,True,2336846
1754000,False,True,2307322
1754000,False,True,2323670
1754000,False,True,2348558
1754000,False,True,2335626
1754000,False,True,2340018
1754000,False,True,2332454
1754000,False,True,2334162
1754000,False,True,2329038
1754000,False,True,2355390
1754000,False,True,2340506
1754000,False,True,2367834
1754000,False,True,2331234
1754000,False,False,2352706
1754000,False,False,2379546
1754000,False,False,2364174
1754000,False,False,2358562
1754000,False,False,2359050
1754000,False,False,2371982
1754000,False,False,2360514
1754000,False,False,2357342
1754000,False,False,2368078
1754000,False,False,2359782
1754000,False,False,2349290
1754000,False,False,2337334
1754000,False,False,2365394
1754000,False,False,2365150
1754000,False,False,2362222
1754000,False,False,2368810
1754000,False,False,2372226
1754000,False,False,2343922
1754000,False,False,2361734
1754000,False,False,2349046
1754000,False,False,2359294
1754000,False,False,2377594
1754000,False,False,2388330
1754000,False,False,2371250
1754000,False,False,2355390
1754000,False,False,2355390
1754000,False,False,2354902
1754000,False,False,2365394
1754000,False,False,2370030
1754000,False,False,2348558
1804000,True,True,1822793
1804000,True,True,1831089
1804000,True,True,1822305
1804000,True,True,1829137
1804000,True,True,1815229
1804000,True,True,1827917
1804000,True,True,1815473
1804000,True,True,1798149
1804000,True,True,1810349
1804000,True,True,1818645
1804000,True,True,1824745
1804000,True,True,1821817
1804000,True,True,1831089
1804000,True,True,1831821
1804000,True,True,1808397
1804000,True,True,1847193
1804000,True,True,1833773
1804000,True,True,1804249
1804000,True,True,1812545
1804000,True,True,1815961
1804000,True,True,1829869
1804000,True,True,1822305
1804000,True,True,1821573
1804000,True,True,1803761
1804000,True,True,1814253
1804000,True,True,1824989
1804000,True,True,1818645
1804000,True,True,1822793
1804000,True,True,1822793
1804000,True,True,1824257
1804000,True,False,1819865
1804000,True,False,1814985
1804000,True,False,1836701
1804000,True,False,1818889
1804000,True,False,1822061
1804000,True,False,1826941
1804000,True,False,1820841
1804000,True,False,1810593
1804000,True,False,1823037
1804000,True,False,1831577
1804000,True,False,1827429
1804000,True,False,1826453
1804000,True,False,1818157
1804000,True,False,1829137
1804000,True,False,1830113
1804000,True,False,1827917
1804000,True,False,1827185
1804000,True,False,1811081
1804000,True,False,1834749
1804000,True,False,1842557
1804000,True,False,1824257
1804000,True,False,1822793
1804000,True,False,1821329
1804000,True,False,1819377
1804000,True,False,1818645
1804000,True,False,1813765
1804000,True,False,1820597
1804000,True,False,1828649
1804000,True,False,1818889
1804000,True,False,1814741
1804000,False,True,2365693
1804000,False,True,2377893
1804000,False,True,2357397
1804000,False,True,2344953
1804000,False,True,2400585
1804000,False,True,2377161
1804000,False,True,2390337
1804000,False,True,2383505
1804000,False,True,2388385
1804000,False,True,2392777
1804000,False,True,2360081
1804000,False,True,2359593
1804000,False,True,2369353
1804000,False,True,2388385
1804000,False,True,2376917
1804000,False,True,2390581
1804000,False,True,2363009
1804000,False,True,2380577
1804000,False,True,2389605
1804000,False,True,2361545
1804000,False,True,2374477
1804000,False,True,2377893
1804000,False,True,2381065
1804000,False,True,2388385
1804000,False,True,2384725
1804000,False,True,2373013
1804000,False,True,2374233
1804000,False,True,2397413
1804000,False,True,2375453
1804000,False,True,2387409
1804000,False,False,2388141
1804000,False,False,2373257
1804000,False,False,2403025
1804000,False,False,2383261
1804000,False,False,2403269
1804000,False,False,2388385
1804000,False,False,2397413
1804000,False,False,2388873
1804000,False,False,2407905
1804000,False,False,2382285
1804000,False,False,2400341
1804000,False,False,2398389
1804000,False,False,2399853
1804000,False,False,2393265
1804000,False,False,2383017
1804000,False,False,2399121
1804000,False,False,2404977
1804000,False,False,2387165
1804000,False,False,2406685
1804000,False,False,2404489
1804000,False,False,2381309
1804000,False,False,2361789
1804000,False,False,2387409
1804000,False,False,2398389
1804000,False,False,2408149
1804000,False,False,2400829
1804000,False,False,2420837
1804000,False,False,2406685
1804000,False,False,2387897
1804000,False,False,2375453
1854000,True,True,1824556
1854000,True,True,1820408
1854000,True,True,1835292
1854000,True,True,1833096
1854000,True,True,1820408
1854000,True,True,1832364
1854000,True,True,1823336
1854000,True,True,1816016
1854000,True,True,1817724
1854000,True,True,1824312
1854000,True,True,1833096
1854000,True,True,1827240
1854000,True,True,1829192
1854000,True,True,1819188
1854000,True,True,1824068
1854000,True,True,1841392
1854000,True,True,1823580
1854000,True,True,1811136
1854000,True,True,1827728
1854000,True,True,1829436
1854000,True,True,1817236
1854000,True,True,1821628
1854000,True,True,1813088
1854000,True,True,1822604
1854000,True,True,1816016
1854000,True,True,1818700
1854000,True,True,1823336
1854000,True,True,1831876
1854000,True,True,1833340
1854000,True,True,1816016
1854000,True,False,1827728
1854000,True,False,1821872
1854000,True,False,1835536
1854000,True,False,1838220
1854000,True,False,1813088
1854000,True,False,1849200
1854000,True,False,1838220
1854000,True,False,1831144
1854000,True,False,1831388
1854000,True,False,1816748
1854000,True,False,1833828
1854000,True,False,1822116
1854000,True,False,1835536
1854000,True,False,1823824
1854000,True,False,1833828
1854000,True,False,1847004
1854000,True,False,1842612
1854000,True,False,1827728
1854000,True,False,1844076
1854000,True,False,1841636
1854000,True,False,1825044
1854000,True,False,1839684
1854000,True,False,1845052
1854000,True,False,1839196
1854000,True,False,1828460
1854000,True,False,1822848
1854000,True,False,1843588
1854000,True,False,1818944
1854000,True,False,1818212
1854000,True,False,1825532
1854000,False,True,2434800
1854000,False,True,2425284
1854000,False,True,2449684
1854000,False,True,2421624
1854000,False,True,2412840
