height,c,L,size,attack_cost
904000,0.5,144,1198152,3936
904000,0.5,144,1185952,3936
904000,0.5,144,1201568,3936
904000,0.5,144,1195224,3936
904000,0.5,144,1188392,3936
904000,0.5,144,1184976,3936
904000,0.5,144,1197176,3936
904000,0.5,144,1191808,3936
904000,0.5,144,1191564,3936
904000,0.5,144,1189368,3936
904000,0.5,144,1194248,3936
904000,0.5,144,1196200,3936
904000,0.5,144,1198884,3936
904000,0.5,144,1194980,3936
904000,0.5,144,1198396,3936
904000,0.5,144,1193516,3936
904000,0.5,144,1186196,3936
904000,0.5,144,1185464,3936
904000,0.5,144,1193760,3936
904000,0.5,144,1190832,3936
904000,0.5,144,1198884,3936
904000,0.5,144,1196444,3936
904000,0.5,144,1195956,3936
904000,0.5,144,1182292,3936
904000,0.5,144,1191808,3936
904000,0.5,144,1186440,3936
904000,0.5,144,1193028,3936
904000,0.5,144,1189124,3936
904000,0.5,144,1204984,3936
904000,0.5,144,1198640,3936
904000,0.5,192,1251506,5248
904000,0.5,192,1265658,5248
904000,0.5,192,1263950,5248
904000,0.5,192,1266390,5248
904000,0.5,192,1258338,5248
904000,0.5,192,1269074,5248
904000,0.5,192,1260046,5248
904000,0.5,192,1253702,5248
904000,0.5,192,1261754,5248
904000,0.5,192,1252238,5248
904000,0.5,192,1255410,5248
904000,0.5,192,1268342,5248
904000,0.5,192,1253702,5248
904000,0.5,192,1253946,5248
904000,0.5,192,1251262,5248
904000,0.5,192,1263462,5248
904000,0.5,192,1263462,5248
904000,0.5,192,1253214,5248
904000,0.5,192,1263462,5248
904000,0.5,192,1256142,5248
904000,0.5,192,1260534,5248
904000,0.5,192,1263462,5248
904000,0.5,192,1260290,5248
904000,0.5,192,1259070,5248
904000,0.5,192,1262974,5248
904000,0.5,192,1254922,5248
904000,0.5,192,1254678,5248
904000,0.5,192,1251018,5248
904000,0.5,192,1255654,5248
904000,0.5,192,1250042,5248
904000,0.5,240,1331133,6560
904000,0.5,240,1327229,6560
904000,0.5,240,1334061,6560
904000,0.5,240,1327473,6560
904000,0.5,240,1335281,6560
904000,0.5,240,1332841,6560
904000,0.5,240,1331865,6560
904000,0.5,240,1333817,6560
904000,0.5,240,1331133,6560
904000,0.5,240,1341381,6560
904000,0.5,240,1332841,6560
904000,0.5,240,1327229,6560
904000,0.5,240,1333329,6560
904000,0.5,240,1326009,6560
904000,0.5,240,1332597,6560
904000,0.5,240,1327717,6560
904000,0.5,240,1338941,6560
904000,0.5,240,1334061,6560
904000,0.5,240,1330889,6560
904000,0.5,240,1338941,6560
904000,0.5,240,1328937,6560
904000,0.5,240,1331377,6560
904000,0.5,240,1329669,6560
904000,0.5,240,1331865,6560
904000,0.5,240,1327717,6560
904000,0.5,240,1326253,6560
904000,0.5,240,1326497,6560
904000,0.5,240,1331621,6560
904000,0.5,240,1327473,6560
904000,0.5,240,1323325,6560
904000,0.65,100,1638280,3553
904000,0.65,100,1650236,3553
904000,0.65,100,1641940,3553
904000,0.65,100,1639256,3553
904000,0.65,100,1636328,3553
904000,0.65,100,1634376,3553
904000,0.65,100,1630472,3553
904000,0.65,100,1641208,3553
904000,0.65,100,1635108,3553
904000,0.65,100,1638036,3553
904000,0.65,100,1646088,3553
904000,0.65,100,1641940,3553
904000,0.65,100,1642672,3553
904000,0.65,100,1640476,3553
904000,0.65,100,1637792,3553
904000,0.65,100,1629008,3553
904000,0.65,100,1633400,3553
904000,0.65,100,1627300,3553
904000,0.65,100,1633888,3553
904000,0.65,100,1635840,3553
904000,0.65,100,1634620,3553
904000,0.65,100,1636328,3553
904000,0.65,100,1629984,3553
904000,0.65,100,1624860,3553
904000,0.65,100,1644380,3553
904000,0.65,100,1641696,3553
904000,0.65,100,1641696,3553
904000,0.65,100,1641696,3553
904000,0.65,100,1625836,3553
904000,0.65,100,1633400,3553
904000,0.65,144,1663505,5117
904000,0.65,144,1678389,5117
904000,0.65,144,1661309,5117
904000,0.65,144,1672045,5117
904000,0.65,144,1661797,5117
904000,0.65,144,1669605,5117
904000,0.65,144,1673021,5117
904000,0.65,144,1653013,5117
904000,0.65,144,1664237,5117
904000,0.65,144,1672289,5117
904000,0.65,144,1668873,5117
904000,0.65,144,1678877,5117
904000,0.65,144,1669849,5117
904000,0.65,144,1671557,5117
904000,0.65,144,1669849,5117
904000,0.65,144,1672045,5117
904000,0.65,144,1665701,5117
904000,0.65,144,1668141,5117
904000,0.65,144,1664237,5117
904000,0.65,144,1677169,5117
904000,0.65,144,1675217,5117
904000,0.65,144,1673997,5117
904000,0.65,144,1663749,5117
904000,0.65,144,1668385,5117
904000,0.65,144,1674729,5117
904000,0.65,144,1665945,5117
904000,0.65,144,1674973,5117
904000,0.65,144,1665213,5117
904000,0.65,144,1657405,5117
904000,0.65,144,1669849,5117
904000,0.65,192,1712405,6822
904000,0.65,192,1713381,6822
904000,0.65,192,1710453,6822
904000,0.65,192,1722409,6822
904000,0.65,192,1724605,6822
904000,0.65,192,1714357,6822
904000,0.65,192,1707769,6822
904000,0.65,192,1708501,6822
904000,0.65,192,1717041,6822
904000,0.65,192,1713137,6822
904000,0.65,192,1715577,6822
904000,0.65,192,1720701,6822
904000,0.65,192,1719969,6822
904000,0.65,192,1705817,6822
904000,0.65,192,1717529,6822
904000,0.65,192,1710453,6822
904000,0.65,192,1718749,6822
904000,0.65,192,1709477,6822
904000,0.65,192,1716309,6822
904000,0.65,192,1715577,6822
904000,0.65,192,1716065,6822
904000,0.65,192,1721189,6822
904000,0.65,192,1718505,6822
904000,0.65,192,1706549,6822
904000,0.65,192,1711429,6822
904000,0.65,192,1715089,6822
904000,0.65,192,1713625,6822
904000,0.65,192,1720457,6822
904000,0.65,192,1712161,6822
904000,0.65,192,1726557,6822
904000,0.65,240,1775299,8528
904000,0.65,240,1773103,8528
904000,0.65,240,1773835,8528
904000,0.65,240,1763099,8528
904000,0.65,240,1776031,8528
904000,0.65,240,1777495,8528
904000,0.65,240,1776031,8528
904000,0.65,240,1768955,8528
904000,0.65,240,1770419,8528
904000,0.65,240,1767491,8528
904000,0.65,240,1768711,8528
904000,0.65,240,1775543,8528
904000,0.65,240,1769199,8528
904000,0.65,240,1768467,8528
904000,0.65,240,1774567,8528
904000,0.65,240,1769687,8528
904000,0.65,240,1767247,8528
904000,0.65,240,1771395,8528
904000,0.65,240,1764807,8528
904000,0.65,240,1763831,8528
904000,0.65,240,1767491,8528
904000,0.65,240,1768955,8528
904000,0.65,240,1774079,8528
904000,0.65,240,1773835,8528
904000,0.65,240,1774567,8528
904000,0.65,240,1779691,8528
904000,0.65,240,1760903,8528
904000,0.65,240,1776031,8528
904000,0.65,240,1767003,8528
904000,0.65,240,1767003,8528
904000,0.8,100,2761590,4373
904000,0.8,100,2753294,4373
904000,0.8,100,2758418,4373
904000,0.8,100,2757198,4373
904000,0.8,100,2757198,4373
904000,0.8,100,2753538,4373
904000,0.8,100,2758662,4373
904000,0.8,100,2760858,4373
904000,0.8,100,2758174,4373
904000,0.8,100,2760614,4373
904000,0.8,100,2761590,4373
904000,0.8,100,2759150,4373
904000,0.8,100,2758906,4373
904000,0.8,100,2758174,4373
904000,0.8,100,2753294,4373
904000,0.8,100,2755734,4373
904000,0.8,100,2758906,4373
904000,0.8,100,2756222,4373
904000,0.8,100,2758662,4373
904000,0.8,100,2755734,4373
904000,0.8,100,2759638,4373
904000,0.8,100,2759150,4373
